gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Senp1,640,-1,-2,-1,0,0,0,0,-1,-1,-2,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,0,1,1,0,0,0,1,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-2,-1,-1,-1,-1,0,0,0,0,0,1,1,2,2,3,3,3,5,5,4,4,4,3,3,4,5,5,5,5,5,4
Ampd3,766,3,1,0,-2,-2,-1,-2,-3,-3,-3,-3,-3,-2,-2,-1,-1,-2,-2,-3,-3,-3,-3,-1,-3,-3,-2,-3,-3,-4,-4,-5,-3,-3,-2,-2,-4,-3,-2,-2,-2,-3,-3,-3,-2,-1,1,3,3,3,4,4,4,4,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,6,6,6,5,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,0
St3gal5,414,5,3,3,3,4,4,5,5,6,6,5,4,3,4,4,3,3,2,2,2,2,3,3,3,3,4,3,4,5,5,5,6,6,6,7,6,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,3,3,2,1,0,-1,-1,-2,-2,-2,0,0,0,-1,-1,-2,-2,-3,-2,-2,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,2,2,4,4,3,3,3,3,3,3
Ankib1,1091,1,1,0,0,0,-1,-1,-2,-2,-3,-4,-4,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,0,-1,0,0,0,1,1,1,1,2,1,1,2,2,2,3,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,0,0,-1,0,0,0,1,1,0,0,0,0,-1,-2,-2,-2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2
Sting1,337,5,4,4,4,4,4,4,5,4,4,4,4,3,3,2,3,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,-1,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
Ctsc,461,2,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,-1,-1,0,0,0,0,0,-1,-2,-1,-1,0,0,0,0,1,2,2,1,1,1,1,0,-2,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,-2,-2,-2,-2,-2,-3,-4,-4,-4,-3,-3,-3,-3,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1
Zc3h11a,792,-1,-2,-2,-2,-3,-3,-2,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,0,-1,-1,0,1,1,2,2,1,0,0,0,1,2,3,3,2,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,1,1,0,0,0,2,2,4,3,2,0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,0,-1,-2,-2,-1,-1,-2,-2,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-2
Pgm1,562,7,6,6,5,5,5,5,4,3,3,3,3,3,3,4,4,3,3,2,2,2,2,3,2,0,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,-1,-1,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
Fbxo38,1194,-2,-3,-3,-3,-4,-5,-7,-7,-7,-8,-8,-8,-8,-7,-6,-6,-5,-5,-5,-5,-4,-4,-4,-4,-4,-3,-2,-3,-1,0,0,1,0,0,0,0,1,1,1,2,2,2,3,2,2,1,1,1,1,2,3,3,3,2,3,3,3,3,2,1,1,-1,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,0,0,0,-1,0,1,2,2,4,4,4,3,3,3,3,3,2
Atp13a2,1169,-1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,4,3,4,2,2,1,1,2,2,2,2,1,1,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-2,-1,-2,-2,-3,-3,-2
Rnf114,229,0,-1,-1,-1,-1,-2,-2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,0,0,-1,-2,-2,-1,-1,0,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3,3,2,3,3,3,3,3,3,1,1,0,-1,-1,-1,-1,0,1,1,0,0,0,0,1,1,2,2,1,1,1,2,2,3,3,3,3,4,4,4,5,4,4,4,5,5,5,4,4,3,3
Parp10,960,-5,-6,-5,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-1,-1,0,0,0,1,2,2,2,1,1,1,0,1,2,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,4,3,4,5,5,4,3,3,3,3,3,3,4,4,3,3,3,3,2,1,1,1,1,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
Trim12a,297,1,0,0,0,0,0,0,-1,-1,-1,-2,-1,0,0,-1,-1,-1,0,0,-1,0,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,5,5,5,4,3,5,4,4,4,4,5,5,5,5,4,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,5,5,4,3,3,3,2,2,2,2,3,3,5,5,4,3,3,4,4,4,4,4
Adar,1178,2,1,1,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,1,1,3,3,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,2,2,1,1,0,0,-1,1,1,1,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,4,3,2,2,2
Psmd4,376,-1,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,0,1,1,2,2,1,0,0,0,1,1,1,1,1,0,0,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,0,1,1,1,1,2,2,3,3,4,4,4,4,4,4,5,6,6,6,6,6,7,6,6,7,7,8,8,8,7,7,6,6,6,6,6,5,4,4,2,3,2,2,2,3,3,2,3
Prdx1,199,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-1,-1,-1,-2,-1,0,-1,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,2,3,3,2,1,1,1,1,1,1,1,1,1,0,0,2,3,3,3,3,3,2,2,2,2,2,3,3,1,-1,-1,-1,-1,-1,0,0
Atg4b,393,-5,-5,-3,-3,-3,-3,-3,-3,-4,-2,-3,-4,-5,-5,-5,-5,-5,-4,-3,-2,-2,-1,-1,-1,0,1,2,2,2,2,2,1,0,0,0,0,0,0,1,-1,0,1,1,1,1,2,2,3,3,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,2,1,1,2,2,3,3,4,5,6,6,6,5,4,4,4,4,4,4,4,4,4,4,3,4,5,3,3,3,3,2,3,3,2,2,2
Pfkp,784,-1,-2,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,1,1,1,2,2,3,2,3,4,3,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,5,4,3,3
Synj1,1574,2,1,1,1,0,-1,-1,-1,-2,-2,-2,-2,-3,-3,-2,-3,-2,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,-1,-1,-1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-2,-3,-4,-3,-3,-3,-4,-5,-4,-3,-2,-2,-1,-1,-1,-2,-2,-2
Hm13,378,-2,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3,4,4,4,4,3,3,3,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,2,2,2,1,1,1,0,0,-1,-1,-1,0,1,1,1,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1
Cwc15,229,3,2,2,3,2,2,1,1,1,1,3,3,4,3,4,4,3,3,2,1,2,2,2,1,1,2,2,3,1,1,2,3,2,1,1,0,1,0,1,1,0,0,0,-1,-1,-1,0,-1,0,1,1,2,2,3,3,2,2,1,2,2,1,1,3,3,5,6,4,5,4,4,4,4,3,4,2,2,0,0,-1,-1,-1,-3,-3,-4,-5,-6,-7,-7,-8,-9,-10,-11,-13,-14,-16,-17,-16,-16,-16,-16
Mdm2,489,-1,-1,-1,-1,-1,-1,0,0,0,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,3,3,3,3,2,2,1,1,1,2,3,2,2,1,-1,0,0,0,0,0,0,1,1,1,1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-2,0,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,1,0,0
Prdx5,210,7,5,5,5,5,4,4,3,3,3,4,4,3,3,3,3,3,3,2,2,2,2,2,3,3,3,1,1,1,0,-1,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,0,1,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,5,5,4,3,3,3,3,3,3,3,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0
Parp3,533,4,3,2,2,1,1,0,0,0,0,-1,-1,1,1,1,1,0,-2,-3,-3,-3,-3,-2,-1,1,2,2,2,1,1,1,1,1,0,0,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-3,-3,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-3,-4,-4,-4,-3,-2,-1,-1,0,0,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,2,3,1,1,2,3,4,4,3,2,3
Lap3,519,5,3,3,3,4,4,4,4,4,4,4,3,3,4,3,3,1,0,-1,-1,-2,-2,-2,-2,-1,-2,-2,-3,-3,-3,-3,-1,-1,-1,-2,-2,-1,-1,0,-1,-1,-1,-1,-2,-1,-2,-1,0,1,2,2,2,3,3,4,4,4,5,5,5,5,4,3,3,3,3,2,2,1,2,2,2,2,3,4,4,4,4,4,2,1,1,-1,-1,-2,-2,-3,-3,-2,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1
Isg15,161,2,1,1,1,2,3,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,0,2,2,2,2,3,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
Atg16l1,607,6,5,5,4,3,3,2,2,2,3,3,4,3,3,1,1,1,0,0,1,2,2,1,0,-1,1,0,0,0,-2,-1,-1,-2,-1,0,0,1,1,0,0,0,-1,-1,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-3,-4,-4,-4,-4,-2,-3,-2,-1,-1,-2,-3,-4,-4,-4,-4,-4,-3,-2,-1,0,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,-2,-1,-2,-1,0,0,0,0,0
Arg1,323,4,3,4,5,4,4,3,3,2,4,4,5,4,4,3,3,2,1,2,1,1,0,-1,-1,-1,0,-1,-2,-2,-2,-2,-3,-4,-5,-5,-5,-5,-5,-3,-4,-4,-4,-3,-3,-2,-1,0,0,-2,-2,-2,-2,-1,-1,-1,-1,-2,-1,-1,0,0,1,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-2,-2,-2,-1,0,0,0,0,1,1,1,2,1,1,0,0,0,-1,-1,-2,-2,-2,-2,-3,-3
Acsl1,699,1,0,1,1,1,2,2,2,1,1,1,0,0,0,1,1,1,3,3,3,3,3,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,1,2,2,2,2,1,0,-2,-3,-2,-3,-3,-3,-3,-2,-2,-3,-4,-4,-3,-3,-2,-2,-3,-3,-3,-3,-1,-1,-1,-2,-3,-3,-3,-3,-3,-2,-1,0,-1,-1,0,1,1,1,1,2,3,2,1,1,1,1,3,2,2,2,0
Rnf115,305,0,-1,0,1,1,0,0,0,0,0,2,2,1,1,1,1,1,0,-1,-2,-2,-3,-4,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-5,-5,-4,-5,-5,-5,-6,-5,-4,-5,-5,-4,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-3,-3,-3,-4,-4,-5,-5,-4,-4,-3,-4,-3,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,1,3,3,5
Syk,629,-3,-4,-4,-4,-4,-5,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-2,-1,-1,0,1,1,2,3,3,3,3,3,3,4,3,4,3,3,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,1,0,0,1,1,1,2,2,3,2
Marchf5,152,-4,-4,-4,-3,-2,-2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1,1,2,2,2,4,3,4,4,5,5,5,4,5,5,4,4,3,3,3,3,2,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,0,0
9930111J21Rik1,844,0,0,0,1,1,1,1,1,0,0,0,0,-1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-4,-4,-5,-5,-5,-5,-6,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,0,0,0
Sphk2,617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,4,4,5,4,4,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,0,-2,-2,-3,-3,-2,-2,-3,-3,-4,-3,-3,-3,-2,-2,-1,1,2,2,3,4,5,5,5,6,6,6,6,6,5,6,7,7,7,7,6,5,5,6,6,5,5,5,5,5,4,3,3,3,2,1,0,0,1,0,0
Gk,553,3,3,3,3,2,1,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,1,0,0,0,0,-2,-2,-3,-3,-2,-3,-3,-4,-4,-4,-3,-3,-4,-4,-4,-5,-4,-4,-3,-4,-4,-4,-3,-3,-3,-4,-3,-4,-4,-4,-3,-3,-1,-1,-2,-1,-1,-1,-1,-1,0,-1,0,0,0,1,0,-1,0,1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-3,-2,-2,-2,-1,0
Hmox1,289,-3,-4,-4,-5,-5,-4,-4,-3,-3,-2,-2,-2,-1,-1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,2,2,2,1,0,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-3,-4,-4,-4,-3,-2,-2,-2,-2,-3,-3,-3,-2,-1,-1,0,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0,1,1,1,1,0,0,0
Usp25,1055,1,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-2,-1,-1,-1,0,0,1,1,1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-2,-2,-3,-3,-3,-4,-4,-3,-2,-3,-4,-3,-4,-5,-5,-5,-4,-4,-4,-4,-3,-4,-4,-4,-5,-5,-5,-4,-4,-4,-2,-3,-3,-3,-3,-2,-3,-4,-5,-4,-3,-4
Vrk2,454,3,2,2,3,2,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,1,2,3,3,3,4,3,3,3,4,4,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,2,2,1,2,3,1,2,2,1,2,2,2,1,1,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,2,2,2,1,3,3,3,4,3,3,3,3,2,2,1,1,2,1,1,1
Parp14,1817,1,0,0,0,1,2,3,3,3,3,3,2,3,2,2,2,2,1,2,2,2,1,1,2,2,3,2,2,2,2,2,1,0,0,0,-1,-2,-2,-2,-3,-2,-1,-1,0,-1,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-2,-3,-3,-3,-3,-2,-2,-1,-1,0,2,1,1,1,0,0,-2,-2,-1,-1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1
Patl1,770,-12,-13,-13,-14,-15,-15,-15,-15,-14,-13,-13,-13,-13,-13,-13,-13,-12,-11,-12,-12,-12,-13,-12,-12,-11,-11,-10,-10,-10,-9,-8,-8,-8,-8,-7,-7,-8,-8,-8,-8,-8,-8,-9,-7,-7,-7,-7,-8,-7,-7,-7,-7,-8,-9,-10,-9,-9,-8,-8,-8,-8,-8,-7,-7,-7,-6,-6,-6,-7,-7,-8,-9,-8,-9,-8,-7,-6,-5,-5,-5,-5,-3,-3,-2,-1,-1,-1,-1,0,-1,-1,-1,-2,-2,-2,-2,-1,-2,-1,-1
Ctsh,333,0,-1,-1,-1,0,0,0,0,1,1,1,1,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,4,3,4,5,5,4,4,4,4,3,4,4,4,3,3,4,4,4,4,5,5,5,5,3,3,3,3,3,2,2,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,3,3,1,1,1,2,3,3,3,4,4,4,4
Hspa4l,838,-1,-2,-3,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,0,0,1,2,2,2,2,2,3,3,4,5,4,4,4,4,4,5,6,6,6,6,7,6,6,4,3,3,3,3,3,3,1,2,2,3,3,3,3,2,1,1,2,2,2,2,2,1,0,0,0,1,0,1,1,2,2,1,0,1,1,1,2,1,0,-1,-1,-1,-1,0,0,0,-1,0,0,1,0,0,0
Gm12185,835,1,0,0,0,0,-1,-1,-1,-1,-2,-3,-3,-4,-3,-2,-3,-3,-3,-3,-3,-3,-3,-4,-4,-5,-5,-6,-6,-7,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0
Ube2l6,153,1,0,0,0,0,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-3,-2,-2,-1,-1,-1,-1,-2,-1,-1,-2,-2,-1,1,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,3,4,3,2,2,1,1,2,2,2,1,2,2,2,1,0,0,1,1,1,0,1,1,1,0,0,0,-1,-1,-1,-1,-2,-1,0,0,1,1,1,1,0,-1,-1,-1,0,1,0,0,-1,-2,-2,-2
Lbr,626,1,-1,-1,0,-1,-2,-2,-2,-1,-1,1,1,2,0,0,-1,-2,-2,-3,-3,-2,-3,-3,-4,-3,-2,-1,-1,0,0,0,2,2,2,3,3,3,3,3,3,2,2,1,2,3,4,6,6,7,8,7,9,9,11,11,11,11,12,11,12,12,11,11,11,10,10,11,11,11,12,13,13,13,13,12,11,10,9,9,7,7,7,6,6,7,5,6,4,4,4,5,4,4,3,3,3,3,3,3,2
Gda,332,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2
Apobec3,440,6,5,5,5,5,3,3,3,4,3,3,3,4,4,4,4,4,4,5,5,6,7,5,4,4,4,4,4,3,2,2,3,4,3,3,3,3,3,2,2,2,2,1,1,1,1,2,2,2,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-2,-2,-1,0,0,1,1,1,1,1,2,1,0,0,0,0,-1,0,0,0,0,0,1,1,1,1,0,0,0,-1,-1,0,-1,0,0,-1,-1,-1
Sart1,806,2,2,2,3,2,1,1,2,1,2,3,3,4,4,4,4,4,4,4,4,4,3,4,5,6,7,7,9,8,9,9,8,7,7,8,8,7,7,8,7,7,5,5,4,4,5,5,5,5,5,5,7,5,5,4,3,3,1,2,1,0,1,3,2,3,4,3,3,3,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,0,0,0,1,1,1,2,0,-2,-2,-3,-3,-2,-2,-3,-1
Socs3,225,4,3,3,3,3,3,2,2,2,3,4,4,4,3,2,2,2,3,3,3,3,2,2,1,1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-2,-3,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,2,3,3,3,3,2,2,2,1,2,2,2,3,3,1,1,2,2,2,2,2,2,1,2,2,1,1,1,0,1,1,0,0,0,0,1,1
Nos2,136,1,-1,0,-1,-1,-1,-2,-2,-2,-2,-3,-1,-1,-1,-2,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-4,-5,-5,-6,-6,-5,-5,-4,-4,-3,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,0,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,2,2,2,3,3,3
Itpkb,942,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Usb1,267,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,0,1,2,2,2,2,2,2,2,2,1,1,0,0,-1,-2,-2,-2,-3,-5,-6,-6,-6,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,-1,0,2,2,1,1,1,0,0,0,-2,-2,-3,-3,-3,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-3,-3,-2,-2,-3,-2,-1,-1,-2,-1
Dnttip2,758,7,6,5,5,5,5,4,4,4,4,2,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,0,0,0,-2,-1,-1,-1,-1,0,0,-1,-2,-3,-2,-2,-3,-3,-4,-3,-4,-4,-4,-4,-5,-5,-5,-5,-6,-7,-8,-8,-9,-9,-8,-8,-7,-7,-7,-6,-5,-3,-2,-1,-1,-1,0,0,1,1,2,2,2,2,3,4,5,5,6,7,8,8,9,9,9,9,8,7,6
Abhd16a,558,4,2,2,1,1,1,1,1,1,1,1,1,0,0,0,-2,-2,-2,-3,-2,-3,-1,-1,0,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,3
Samd4b,687,0,0,1,1,0,2,2,2,2,3,3,3,3,3,3,2,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,-2,-3,-3,-3,-4,-4,-4,-4,-5,-5,-5,-5,-5,-6,-6,-4,-5,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,0,-1,-2,-2,-1,-1,-1,0,0,-1,-1
