gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Caprin1,707,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,0,0,0,-1,0,1,1,2,2,2,1,2,3,4,4,5,5,4,3,3,3,2,3,4,4,5,4,3,4,4,4,4,3,4,3,1,1,0,0,1,2,1,-1,-2,-2,-3,-3,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,0,0,0,0,1,1,2
Eif4ebp1,117,3,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-1,-2,-1,-1,-1,-1,-1,0,1,1,1,1,0,0,2,2,2,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,2,2,2,2,3,2,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-4,-4,-3,-2,-2,-2,-2,-3,-4,-4,-4,-4,-5,-5,-5,-5,,,,,,,,,,,,
Eps15l1,763,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,0,-2,-2,-1,-1,-1,0,-1,0,0,0,0,-1,-2,-2,-2,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-2,-1,-1
Vdac2,295,1,0,1,2,2,2,2,2,2,2,3,2,1,1,2,2,3,3,3,3,3,4,3,3,2,2,2,1,2,2,2,2,0,0,0,1,1,1,1,1,0,-1,0,1,0,1,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-5,-5,-5,-3,-3,-3,-3,-4,-4,-4,-3,-4,-4,-4,-4,-3,-2,-1,-1,-1,0,1,2,2,2
Vdac3,284,2,1,2,2,3,3,3,3,3,4,4,3,2,2,2,1,2,2,2,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,2,1,0,0,0,0,-1,0,1,0,0,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-2,-1,0,0,0,1,2,3,3,3,4,5,5,4,4,5,5,5,4,4,4
Vdac1,296,1,0,0,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,3,2,2,2,3,2,2,1,1,1,0,1,1,1,1,-1,-1,-1,0,0,0,0,0,-1,-2,-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-2,-2,-2,-2,-3,-3,-3,-2,-3,-3,-3,-3,-2,-1,0,0,0,1,2,3,3
Kpna1,538,5,3,3,3,3,3,3,5,5,6,6,5,3,3,3,2,3,3,4,4,4,4,5,6,5,3,1,0,-2,-2,-2,-1,-1,-1,-2,-2,-3,-4,-4,-6,-7,-6,-5,-5,-5,-5,-7,-8,-9,-9,-9,-9,-9,-9,-8,-7,-7,-7,-6,-6,-5,-5,-5,-5,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-3,-2,-1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
Pla2g7,440,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,4,4,3,3,3,3,3,2,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0
Papss1,624,4,3,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,4,3,3,3,2,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-2,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2,-3,-3,-3,-2,-1,-1,-1,-2,-2,-1,0,1,1,1,-1,-1,-1,-1,-1,-2,-2,-2
Rbbp4,425,-2,-3,-3,-3,-4,-3,-3,-3,-3,-2,-1,-2,-2,-1,0,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-2,-3,-3,-2,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-1,-1,-3,-3,-3,-3,-3,-4,-5,-5,-5,-5,-6,-6,-7,-6,-6,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-5,-5,-6,-5,-3,-3,-3,-3,-3,-3,-4,-4,-4,-2
Rbbp7,425,-1,-2,-3,-3,-4,-3,-3,-3,-2,-1,-1,-1,0,1,0,0,0,0,1,2,2,0,0,0,0,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-2,-2,-1,-1,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-5,-5,-6,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,-5,-6,-5,-3,-3,-3,-3,-3,-3,-4,-4,-4,-2,-2
Xiap,496,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-1,0,1,1,1,2,3,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-2,-2,-1,0,0,1,1,2,2,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,3,3,3,3,3,2,2,1,0,1,1,0,0,0,-1,-1,-1,0,0,0,0,0,1
Vav2,868,3,2,2,2,2,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-1,0,0,0,0,0,-1,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,2,3,4,4,3,5,5,5,4,3,3,2,2,2,1,1,1,0,0,0,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,0,-1,-1,-1,-1,-2,-2,-2,-1,-1,0,1,1,2,3,3
Ppp2r5c,542,4,2,2,2,1,2,2,1,2,1,2,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,2,2,3,3,4,4,5,6,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,5,4,4,5,5,5,5,5,6,5,5,5,5,4,2,3,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,0,0,-1,-1,-1,-2,-2,-2,-1,-1,0,0,0,2,2,2,2
Scarb1,509,3,2,2,2,2,2,1,2,1,1,1,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,1,1,2,3,3,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,1,0,0,0,0,0,-1,-1,0,0,-1,-1
Gngt2,69,0,0,0,0,2,1,1,3,1,2,2,1,0,0,1,1,2,1,1,0,-1,1,1,0,0,-1,-3,-1,-1,-1,-1,-1,-2,-1,-2,-1,-1,-2,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asns,561,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,2,2,2,2,1,0,0,0,-1,-1,-1,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2,2,3,3,3,4,4,3,3,2,2,1,1,0,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-4,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-5,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-2
Ift20,132,-2,-3,-4,-5,-3,-4,-5,-5,-3,-4,-4,-4,-5,-4,-3,-2,-2,-2,-3,-2,-3,-3,-3,-2,-2,-1,-2,-2,-2,-3,-3,-3,-2,-1,-3,-2,-2,-2,-4,-2,-2,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,0,1,1,3,2,2,3,3,3,3,2,3,3,4,4,5,3,4,4,4,4,4,3,3,3,4,4,2,2,1,1,0,0,0,1,0,0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-2
Tmpo,106,3,2,1,1,2,3,2,1,1,1,1,1,2,2,2,2,3,2,1,1,1,0,-1,-1,0,0,-2,-1,-1,1,2,3,5,5,4,4,5,6,6,7,7,7,6,6,6,6,5,5,5,5,5,5,6,6,5,5,6,5,4,3,2,1,0,0,0,0,0,0,0,-1,-1,-2,-2,-1,-1,-1,-2,,,,,,,,,,,,,,,,,,,,,,,
Tmpo,106,3,2,1,1,2,3,2,1,1,1,1,1,2,2,2,2,3,2,1,1,1,0,-1,-1,0,0,-2,-1,-1,1,2,3,5,5,4,4,5,6,6,7,7,7,6,6,6,6,5,5,5,5,5,5,6,6,5,5,6,5,4,3,2,1,0,0,0,0,0,0,0,-1,-1,-2,-2,-1,-1,-1,-2,,,,,,,,,,,,,,,,,,,,,,,
Hars1,509,1,0,-1,-1,-3,-3,-3,-2,-1,0,1,1,1,1,1,1,1,1,0,-2,-2,-1,-2,0,0,-1,-1,0,0,1,2,2,3,5,5,5,5,4,5,5,4,4,3,4,3,4,4,4,4,5,5,4,5,4,4,5,6,5,5,5,3,3,3,1,2,2,2,2,0,0,1,0,0,-1,0,-1,0,0,1,0,-1,-1,-1,-1,-1,-2,-4,-4,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-1,-1
Ppm1g,542,2,1,1,1,1,1,2,2,2,2,1,0,-1,-1,-1,-1,0,0,-1,-1,-2,-2,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-6,-8,-8,-8,-8,-7,-6,-6,-5,-5,-5,-5,-6,-5,-5,-3,-4,-3,-2,-2,-2,-1,-2,-2,-1,0,0,1,1,1,2,2,2,2,2,2,2,1,0,1,1,1,2,1,0,-1,0,1,-1,-1,-1,-2,-1,-1,-2,-1,-1,-2,-3,-4,-5,-5,-6,-5,-6
Cdc37,379,-7,-8,-7,-6,-6,-6,-5,-5,-5,-4,-4,-4,-4,-4,-3,-1,-1,1,1,0,0,-1,0,0,1,2,1,1,2,3,3,3,2,1,1,1,1,2,3,3,2,3,2,2,2,0,1,-1,0,1,1,1,0,-1,0,-1,1,1,-1,-2,-3,-3,-3,-1,0,-1,-3,-3,-3,-4,-4,-4,-2,-2,-3,-3,-3,-1,0,1,0,2,2,3,2,2,1,1,1,1,1,1,2,0,-1,0,1,1,1,1
Map3k3,626,-1,-2,0,1,2,2,2,2,3,3,3,4,3,4,3,3,4,4,5,5,4,3,2,2,0,1,2,2,2,3,3,3,3,3,2,4,4,3,2,2,1,0,1,1,2,2,1,1,0,0,1,1,0,0,1,0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-3,-2,-3,-3,-3,-3,-4,-4,-4,-5,-4,-4,-4,-3,-3,-2,-2,-2,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,1
Cybb,570,0,0,0,0,-1,-2,-2,-2,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,3,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,4,5,5,5,4,5,5,5,5,5,5,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,2,1,1,0,1,0,0,0,0
Abcb7,752,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,4,4,3,4,4,4,4,4,4,2,2,2,3,3,3,3,3,3,4,4,3,4,3,3,3,4,3,3,3,2,2,2,3,2,2,2,2,2,2,3,3,2,2,3,3,3,3,3,2,2,2,1,2,2,2,1,1,0,0,2,1,1,0,1,0,0,-1,-1,0,1,1,2,2,1,1,1,1,1,1,1
Sdf4,361,2,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,2,1,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,0,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-5,-6,-5,-4,-4,-2,-3,-3,-4,-4,-3,-4,-5,-6,-6,-7,-8,-7,-5,-5,-3,-2,-1,-1,-1,-2,-1,-1,-1,0,1,0,0,0,0,-2,0,1,2,2,2,4,4,5,5,6,6,5,4,3,3
Cln3,438,-3,-3,-3,-3,-3,-3,-2,-2,-2,-3,-4,-4,-3,-2,-2,-1,-2,-1,0,0,1,1,2,2,2,2,2,1,1,2,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,1
Prpf4b,1007,-6,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-8,-8,-7,-6,-5,-3,-1,0,1,2,2,4,3,4,4,5,7,8,9,9,10,10,9,9,9,10,9,10,11,10,11,11,11,11,11,10,10,10,10,10,11,11,10,9,9,7,6,6,4,5,4,4,5,6,7,6,8,8,7,8,7,6,4,4,3,3,2,0,-1,-2,-4,-4,-3,-2,-2,-1,-1,0,1,-1,0,-1,-1,-2,-2,-2,-4,-5,-4
Spin1,262,7,6,5,5,6,7,7,7,7,7,7,7,6,6,6,6,7,7,7,7,8,9,9,9,9,9,9,10,9,8,7,7,7,8,6,5,5,4,4,4,4,4,4,5,4,4,4,4,3,3,2,1,1,1,1,1,1,0,0,0,1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,-3,-2,-3,-4,-3,-2,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-4,-4,-2,-2,-2,-2,-2,-2,-2,-2
Ppp2r5e,467,7,6,6,6,6,6,6,7,7,7,7,8,9,8,7,8,8,8,8,7,6,6,7,5,4,4,3,3,1,0,0,-1,-1,-1,-1,0,1,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-2,-2,-2,-2,-4,-3,-2,-2,-1,-2,-1,0,1,2,2,2,2,0,-1,-1,-2,-2,-2,-2,-2,-2,-1,0,0,0,1,0,0,0,1,1,-1,-1,-2,0,0,-1,-2,-2,-2,-2,-2,0,0,0,1,1
Fadd,205,0,-1,0,1,2,3,3,2,3,3,3,3,3,3,2,2,2,2,2,3,3,2,3,3,1,1,0,1,0,1,0,0,0,-1,-1,-3,-3,-2,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-3,-2,-3,-3,-3,-3,-3,-4,-6,-6,-5,-5,-6,-6,-7,-7,-5,-5,-5,-3,-2,-2,-2,-1,-2,-2,-1,-1,-1,-2,-1,0,1,0,0,0
Map4k2,821,0,-1,0,0,1,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,2,2,1,0,0,-1,-2,-2,-2,-2,-2,-1,-1,-2,-3,-3,-4,-3,-2,-3,-3,-2,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-2,-2,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-2,-3,-3,-2,-3,-3,-3,-2,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1
Ctcf,736,0,-1,0,0,0,-1,-2,-1,-1,-1,-1,0,1,1,2,2,1,1,0,-1,-2,-1,-2,-4,-4,-4,-4,-5,-6,-7,-6,-6,-6,-6,-6,-5,-4,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-4,-4,-5,-5,-5,-5,-6,-7,-7,-6,-6,-6,-5,-5,-5,-5,-5,-5,-5,-7,-8,-7,-7,-7,-6,-6,-6,-7,-7,-7,-6,-6,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-3,-3
Slc9a1,477,0,-1,-1,-1,-1,0,0,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,5,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3
Mapre1,268,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,1,1,2,2,1,1,3,3,2,2,1,1,1,1,1,1,2,2,2,3,3,3,3,4,5,5,5,5,4,4,3,3,2,2,1,2,1,1,3,3,5,5,5,4,4,4,2,2,2,2,2,2,3,3,2,2,1,1,2,1,0,0,1,0,1,-1,-1,-1,-2,-2
Prdx2,198,1,0,-1,-1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,-1,0,0,-1,-2,-2,-1,-2,-4,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-1,0,0,1,1,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,0,1,1,1,1,1,1,1,1,1,1,2,2,0,-2,-1,-1,-1,-1,0,0,0
Arg1,323,4,3,4,5,4,4,3,3,2,4,4,5,4,4,3,3,2,1,2,1,1,0,-1,-1,-1,0,-1,-2,-2,-2,-2,-3,-4,-5,-5,-5,-5,-5,-3,-4,-4,-4,-3,-3,-2,-1,0,0,-2,-2,-2,-2,-1,-1,-1,-1,-2,-1,-1,0,0,1,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-2,-2,-2,-1,0,0,0,0,1,1,1,2,1,1,0,0,0,-1,-1,-2,-2,-2,-2,-3,-3
Tsg101,356,5,4,4,5,4,5,6,6,6,5,3,3,3,3,2,2,0,0,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,1,0,1,1,1,2,2,2,3,3,3,3,2,2,2,3,3,3,4,4,3,3,3,2,1,1,0,0,-1,-1,-1,0,0,0,-1,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rgl2,778,1,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-10,-11,-11,-12,-11,-11,-11,-11,-12,-13,-13,-13,-13,-13,-14,-14,-14,-14,-14,-13,-13,-12,-10,-9,-8,-8,-7,-6,-5,-4,-4,-4,-4,-4,-3,-3,-2,0,2,3,5,5,5,5,5,4,4,4,4,4,4,4,3,2,2,4,4,4,4,4,3,3,3,3,2,2,2,1,0,0,-1,-1,0,0,0,1,1
Pafah1b3,232,0,-1,-1,-1,-1,-1,1,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-4,-4,-4,-3,-3,-4,-3,-4,-3,-3,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-2,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-2,-2,-1,-1,-1,1,1,2,2,2,1,1,0,1,1,1
Pafah1b2,229,-2,-3,-3,-3,-4,-3,-2,-3,-2,-3,-3,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,-2,-2,-2,-2,-3,-3,-3,-3,-4,-4,-4,-3,-3,-4,-3,-4,-3,-3,-2,-2,-2,-2,-2,-3,-2,-2,-1,-1,-1,-1,-1,0,0,1,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,0,-1,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-3,-3,-4,-4,-3,-3
Mre11,644,-5,-6,-5,-5,-5,-5,-5,-5,-4,-3,-2,-2,-3,-3,-4,-3,-3,-3,-3,-4,-3,-4,-4,-5,-5,-5,-5,-4,-5,-4,-5,-5,-6,-6,-7,-6,-5,-5,-5,-4,-3,-2,-1,-1,-1,-2,-2,-3,-3,-2,-1,1,1,2,2,2,1,2,2,2,3,3,2,2,3,3,1,1,1,0,-1,-1,-1,-1,-1,0,0,1,1,1,0,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,0,0,0
Lcp1,627,-3,-4,-4,-6,-6,-6,-7,-7,-6,-4,-3,-3,-3,-2,-2,-3,-2,-2,-2,-1,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-3,-4,-4,-4,-3,-3,-3,-4,-4,-5,-3,-3,-3,-3,-3,-3,-2,-2,-2,-1,1,1,2,2,4,5,3,3,3,3,4,5,5,5,4,4,3,3,3,3,2,2,2,3,3,3,2,2,1,-1,-3,-2,-2,-2,-3,-4,-3,-3
Sntb2,520,3,1,1,1,1,1,0,0,-1,-2,-2,-2,-2,-3,-2,-3,-3,-3,-4,-3,-4,-4,-4,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2,-2,-2,-1,-1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,2,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,5,5,5,5,5,5,5,5,4,4,3,3,3
Fnta,377,-3,-4,-4,-4,-4,-3,-4,-5,-6,-5,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-5,-5,-6,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-7,-5,-5,-4,-4,-5,-4,-4,-5,-4,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-2,-2,-1,-1,-1,0,-1,-2,0,0,-1,0,0,0,1,1,1,2,1,1,2,0,0,-1,0,0
Igbp1,340,-4,-5,-6,-6,-6,-5,-4,-2,-2,-2,-2,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-3,-3,-3,-3,-2,-1,-1,0,0,0,-1,0,0,0,1,1,-1,-2,-2,-3,-3,-4,-4,-4,-5,-6,-6,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2,-2,-3,-3,-2,0,1,2,2,2,2,2,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,0,-1
Soat1,540,1,0,0,0,-1,0,-1,-1,-1,-2,-1,0,2,2,2,3,3,3,4,3,2,1,2,2,2,3,3,4,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-2,-3,-5,-4,-4,-4,-4,-3,-4,-3,-2,-2,-3,-3,-3,-3,-3,-4,-3,-3,-3,-4,-5,-5,-3,-1,-1,-1,0,0,1,0,1,1,1,1,1,0,1,1,2,2,2,2,2,3,3,3,3,3,2,2,3,3,1,0,-1,-1,-2,-1
Bcap29,240,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,1,1,1,2,1,1,2,3,2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,3,3,2,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,3,4,4,5,5,5,5,5,4,4,4,4
Bcap31,245,1,1,1,1,2,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,1,0,0,-1,0,-2,-2,-2,0,0,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-1,-1,-1,-1,0,0,1,0,0,1,2,2,2,3,2,2,2,2,2,2,2,2,3,4,4,5,5,5,5,5,4,4,4,3,3
Cct6b,531,3,2,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,3,3,3,2,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-2,-2,-3,-3,-3,-4,-4,-4,-3,-3,-2,-2,-2,-1,-2,-2,-2,-3,-3,-3,-2,-2,-1
Hras,189,1,-1,-1,-1,-1,-2,-2,-3,-4,-4,-4,-3,-2,-2,-2,-2,-3,-4,-4,-5,-5,-5,-5,-5,-6,-6,-6,-7,-7,-7,-6,-5,-6,-6,-6,-6,-6,-5,-3,-4,-4,-5,-6,-5,-5,-5,-6,-5,-5,-4,-4,-4,-4,-4,-3,-3,-3,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,0,-2,-1,-1,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-1,0,1,1,1,0,-1,1,1
Hadh,314,6,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,0,-1,-1,-2,-3,-3,-3,-3,-2,-2,-1,0,0,0,-1,-2,-2,-2,-1,0,0,0,1,2,3,3,3,2,2,2,4,4,4,4,4,4,4,3,3,3,2,1,1,1,2,3,3,3,1,0,0,0,-1,-2,-3,-3,-3,-3,-3,-3,-4,-5,-5,-4,-3,-4,-4,-3,-3,-3,-2,-2,-3
Gp49a,303,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-3,-2,-3,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-4,-4,-3,-3,-2,-2,-1,-1,1,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,4,5,5,5,5,6,6,4,4,3,2,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3
