gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Gmfg,142,1,0,0,1,1,2,2,1,2,2,3,4,4,5,5,4,4,3,2,1,0,0,-1,-1,-2,-4,-4,-4,-3,-3,-4,-4,-4,-5,-4,-5,-5,-3,-4,-3,-4,-4,-4,-4,-3,-3,-2,-1,-1,-2,-2,-1,-1,-1,-1,0,1,1,0,0,1,1,1,2,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,1,2,3,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,0,-1,0
Marcksl1,200,0,-1,-1,-1,-1,0,0,-1,-1,-2,-3,-3,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-4,-4,-4,-4,-3,-3,-3,-4,-4,-5,-6,-6,-6,-5,-5,-5,-5,-7,-7,-7,-7,-5,-5,-6,-6,-6,-6,-5,-6,-5,-4,-3,-2,-1,0,1,1,2,2,3,5,5,5,6,6,6,6,7,7,8,9,9,9,11,12,11,11,10,11,10,10,9,8,7,6,5,5,4,3,1,0,-1,-1,-2
Gbp2,589,-3,-4,-4,-4,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,1,1,1,2,2,2,2,2,3,4,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,4,4,4,4,4,4,4,5,5,5,4,3,3,3,3,3,2,2,1,1,1,0,-1,-1,-2,-2,-2,-3,-3,-3,-3,-4,-4,-4,-4,-4,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-5,-5,-4
Ehd3,535,3,2,3,3,3,3,3,2,2,3,2,2,1,0,0,0,1,1,1,1,1,0,-1,0,-1,-1,-3,-4,-3,-3,-4,-4,-5,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-2,-1,-1,-1,0,0,1,2,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-5,-5,-5,-5,-4,-4,-3,-3,-3,-3,-3,-5,-5,-4,-3,-2,-2,-1,0,1,1,1,1,1
Cdc42ep4,349,4,3,3,2,2,2,2,2,2,2,2,2,3,3,3,1,0,-1,-1,-3,-3,-2,-2,-2,-2,-1,0,0,1,0,0,-1,-2,-2,-2,-3,-4,-5,-5,-5,-5,-5,-6,-5,-5,-4,-4,-4,-4,-2,-1,-1,0,0,0,1,1,1,0,1,1,2,4,5,4,5,5,6,7,6,6,6,6,5,5,6,5,5,5,4,3,3,3,3,3,2,1,1,1,1,1,1,-1,0,0,-1,0,-1,-1,-1
Hk2,917,1,0,0,-1,-2,-2,-2,-2,-3,-3,-3,-2,-1,0,1,2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,2,3,3,3,3,4,5,5,4,3,2,1,0,0,0,1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,0,0,0,-2,-2,-2,-2,-1,0,0,0,0,-1,0,0,0,0,0,1,1,0,-1,-1,-1,0,-1,-1,-1,-2,-2,-3,-3,-4,-3
Cers6,384,-1,-2,-2,-2,-2,-2,-3,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2,-3,-4,-3,-2,-1,-1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,2,1,1,1,1,0,1,1,1,0,-1,0,1,1,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0,1,1,1,1,2,2,3,4,3,3,2,4,5,4,3,3
Atxn2l,1049,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1
Sh3glb1,355,1,0,0,0,-1,1,1,0,0,-2,-3,-3,-3,-4,-3,-3,-3,-3,-2,-2,-3,-4,-4,-3,-3,-3,-3,-3,-1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,0,0,0,0,1,2,2,1,0,-1,-1,0,-1,0,-1,-2,-1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,-2,-2,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-1,0,0,0
Tmsb10,44,1,0,1,1,0,0,0,0,-1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fth1,182,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-2,-3,-3,-3,-2,-2,-1,-1,-1,-2,-1,-1,-1,-1,0,0,0,0,-1,-2,-1,-2,-2,-2,-3,-2,-2,-2,-1,0,-1,0,1,2,2,2,2,2,2,2,1,0,0,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-2,-3,-2,-3,-3,-3,-3,-3,-2,-2,-4,-5,-5,-3,-4,-3,-2,-3,-1,-1,-2,-2,-2
Map4,1125,-5,-6,-7,-6,-6,-7,-8,-8,-7,-7,-8,-8,-7,-8,-7,-7,-7,-7,-6,-6,-5,-5,-7,-8,-8,-9,-8,-8,-8,-8,-7,-8,-7,-6,-5,-3,-2,-2,-2,-3,-2,-2,-2,-1,-3,-3,-2,-2,-2,-2,-1,-1,0,0,1,2,1,1,0,0,0,1,0,-1,-2,-3,-3,-3,-3,-2,-2,-2,-3,-3,-2,-3,-4,-3,-3,-4,-5,-5,-6,-6,-6,-6,-6,-6,-5,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6
Irgm1,393,0,0,0,1,0,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,0,0,0,0,0,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,0,0,-1
Tlr2,784,3,1,1,0,0,0,0,-1,-1,0,0,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,0,1,1,0,0,0,1,1,2,2,2,2,3,3,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,3,3,2,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-5,-5,-5,-5,-5,-4,-4,-3,-3,-3,-2,-2,-2
Asf1a,204,-1,-2,-3,-5,-5,-5,-6,-7,-7,-8,-8,-7,-7,-6,-6,-6,-6,-6,-6,-7,-7,-8,-9,-9,-10,-9,-9,-9,-10,-9,-9,-9,-8,-7,-7,-7,-6,-5,-5,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-3,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-2,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1
Gclm,274,3,2,3,4,6,6,5,5,5,5,5,4,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,1,0,-1,-2,-2,-3,-3,-3,-4,-4,-4,-4,-3,-3,-4,-3,-3,-3,-3,-5,-4,-4,-4,-3,-4,-5,-4,-5,-6,-6,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,0,1,0,1,2,2,1,1,1,0,-1,-1,-1,-1,-1,-1
Relb,501,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,3,3,3,4,4,5,5,4,4,2,2,3,3,3,3,3,3,3,2,1,1,1,1,0,0,1,2,2,1,1,0,0,-1,-2,-1,-3,-3,-2,-2,-1,0,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,0,0,0,-1,-2,-1,-1
Pfkfb3,543,4,3,3,3,4,4,4,4,4,3,3,3,2,2,2,2,3,3,5,5,4,4,4,5,6,5,5,6,6,6,5,5,5,5,5,5,5,6,6,6,6,6,6,5,5,6,6,5,4,4,5,5,5,4,3,3,3,2,2,3,3,2,2,1,0,0,0,0,0,1,2,2,2,3,3,2,1,2,3,2,1,2,2,2,2,2,3,2,2,1,1,2,2,3,4,3,3,2,2,1
Washc2,1334,0,-1,-1,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,1,1,0,-2,-2,-1,0,0,0,-1,-1,-1,-1,0,-1,-1,0,0,0,0,0,1,2,2,2,2,2,2,1,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-3,-3,-4,-5,-5,-6,-6,-5,-5,-6,-6,-7,-5,-5,-6,-6,-7,-6,-6,-5,-6,-6,-5,-5,-5,-7,-7,-7
Mcmbp,642,-2,-2,-2,-2,-3,-2,-1,0,-1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,2,1,1,1,1,2,2,2,2,3,3,3,2,3,3,2,2,2,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-2,-2,-1,-1,0,0,-1,-1,-2,-2,-1,-1,0,0,0,0,0,0,1,1,1,1,0,0,-1,0,0,0,0,1,1,1,0,0,-2,-1,-1,-1,-1
Slc2a1,492,3,2,3,3,3,3,2,1,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,4,3,3,2,1,1,1,2,2,2,2
Rab43,215,2,1,2,2,3,3,3,3,2,2,1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,1,1,2,2,3,3,2,2,3,3,3,3,3,3,3,2,2,1,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,-2,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1
Hck,524,4,4,3,3,2,3,3,3,5,6,5,5,5,5,4,4,6,6,5,5,5,4,4,3,3,3,2,2,1,2,2,1,2,2,2,1,1,1,0,0,1,1,1,1,0,0,-1,-2,-3,-3,-3,-3,-3,-2,-2,-2,-3,-3,-4,-5,-5,-5,-4,-5,-6,-6,-6,-6,-6,-5,-5,-6,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-5,-5,-3,-3,-2,-2,-2,-1,-1,-1,0,0,0,0,0,-1
Pdzd11,140,-2,-3,-2,-2,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,0,1,1,1,1,1,1,1,2,1,1,1,2,2,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,3,1,1,1,2,2,2,2,2,1,1,0,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-7,-7,-7,-6,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-4,-4,-3,-2,-2,-1,-1,-1,-1,0
Lpin2,931,-2,-3,-3,-3,-3,-2,-1,-1,-1,0,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,1,1,1,1,1,2,2,3,3,4,4,4,3,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,0,0,-1,-2,-2,-2,-2,-3,-4,-6
Sh3pxd2b,908,7,6,6,6,5,4,4,4,4,4,4,3,3,4,6,6,6,6,5,4,3,3,3,2,2,2,2,1,2,2,1,1,0,0,0,0,1,0,0,2,2,3,3,2,1,1,1,0,0,1,2,2,2,3,4,4,4,5,5,4,4,4,5,6,7,7,6,7,7,5,4,3,3,4,4,4,4,4,4,3,3,3,3,2,1,1,0,-1,-2,-1,-1,-1,-1,-3,-4,-3,-3,-4,-5,-4
Mndal,538,4,2,2,4,4,3,3,4,4,4,3,1,1,0,2,2,2,3,4,3,3,3,1,0,1,0,0,1,1,0,-1,0,-1,-1,-1,-1,-1,-2,-2,-3,-2,-1,0,0,-1,0,-1,-1,-1,1,2,2,4,5,3,4,4,4,4,4,5,6,8,7,7,8,7,8,8,9,9,10,10,12,12,11,11,10,10,9,8,8,6,6,7,6,6,5,6,5,4,3,3,3,3,2,2,1,2,3
Pex7,318,4,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-4,-4,-4,-4,-4,-5,-5,-5,-6,-6,-5,-5,-5,-4,-4,-4,-4,-5,-5,-5,-6,-6,-6,-5,-6,-6,-5,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-3
Rps23,143,11,10,10,9,9,8,8,9,8,8,8,7,6,6,5,5,5,4,4,5,5,4,4,3,5,4,4,4,2,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,5,5,4,5,6,6,6,7,6,6,6,6,6,6,5,5,5,5,5,4,3,2,0,-1,-1,-2,-2,-2,-2,-2,-3,-2,-1,-2,-3,-3,-3,-3,-4,-4,-4,-4,-3,-2,-2,-1,-1,-1,0,1,2,2,3,4
Ak4,223,4,3,3,3,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-2,-2,-3,-2,-1,-1,0,0,0,-1,-1,-1,-2,-1,-2,-2,-1,-1,-1,-1,0,0,-1,-1,-1,-3,-3,-3,-3,-4,-3,-4,-3,-3,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-3,-4,-4,-4,-4,-3,-2,-2,-1,-1
Hk3,867,1,0,1,0,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,0,0,-1,0,1,1,2,1,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-2,0,0,-1,-1,-1,-1,-2,-3,-4,-3,-3,-3,-4,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-3,-2,-1,-1,-1,0,0,0,0,1
Cmpk2,447,7,6,6,7,7,8,8,8,7,7,6,6,6,5,5,4,4,4,3,2,2,2,2,0,0,0,-1,-1,0,-1,-1,0,0,-1,-2,-3,-4,-4,-4,-4,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,1,2,2,2,3,3,3,3,2,2,3,4,4,4,4,4,5,5,5,5,6,7,7,7,7,6,6,6,6,5,4,4,4,3,2,2,2
Vcam1,739,2,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-2,-2,-1,-1,0,0,-2,-2,-2,-2,-2,-2,-1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-3,-2,-1,-2,-1,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2
Riok3,519,0,-1,0,0,0,0,0,-1,-1,-1,0,-1,-2,-2,-2,-1,-2,-2,-2,-2,-3,-5,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-8,-8,-8,-8,-7,-7,-7,-8,-7,-6,-7,-7,-8,-7,-8,-8,-8,-7,-6,-5,-5,-5,-5,-5,-6,-5,-6,-5,-6,-6,-6,-6,-6,-6,-5,-4,-5,-5,-4,-3,-2,-2,-2,-3,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,0,1,2,1,2,2,2,1,1,0,-1,-2,-2
Tnfaip2,691,3,3,3,2,2,1,1,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-5,-5,-5,-6,-7,-8,-10,-11,-11,-11,-9,-8,-6,-7,-5,-4,-4,-3,-3,-2,-2,-2,-2,-1,0,0,0,0,1,1,3,4,5,7,8,8,9,10,11,11,10,8,7,7,6,5,5,5,5,6,6,5,5,4,4,4,4,4,3,3,1,-1,-2,-2,-4,-3,-3,-4,-5,-5,-4,-3,-4,-3,-3
Snx10,201,-1,-3,-3,-4,-3,-3,-3,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,1,2,3,2,2,2,2,2,4,4,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,5,5,4,3,2,2,1,2,2,3,3,3,2,1,0,1,2,2,2,2,1,0,0,0,1,2,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,0,-1,-1,-1,-2,-2
Phactr2,514,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,1,1,2,2,2,3,3,3,5,4,4,5,5,5,6,6,8,9,10,11,11,11,10,11,11,12,11,11,10,9,8,8,6,7,8,8,8,8,8,8,8,8,7,6,5,5,5,5,4,3,3,4,4,3,3,1,2,2,2,2,3,3,4,3,2,2,2,3,3,3,3,2,3,5,5,5,4,3,3,3,3,2,3,3,3,4,5,5
Yju2,314,5,4,4,5,5,4,4,4,4,3,3,3,4,4,6,6,7,7,6,5,5,5,5,5,5,6,6,5,6,6,7,6,6,6,5,5,4,4,4,4,4,4,3,3,2,3,3,3,4,5,5,5,5,5,4,3,2,2,2,1,1,2,1,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-3,-3,-3,-3,-4,-4,-5,-6,-5,-5,-5,-4,-3,-3,-2,-3,-3,-4,-5
Prkdc,4128,-1,-2,-2,-1,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,0,2,2,2,2,2,1,0,0,1,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,0,-1,-1,0,-1,-2,-2,-2,-2,-2,-2,-1,0,-1,0,0,-1,0,1,1,1,1,0,1,1,1,2,2,4,3,3,4,4,2
Stx12,274,1,0,0,0,0,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,3,3,2,2,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,-1,-1,-1,0,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,4,3,3,2,3
Pvr,467,2,1,1,-1,-1,0,0,1,1,1,1,-1,-1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,2,1,1,0,0,0,0,2,2,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,0,0,-1,0,1,2,2,1,1,1,1,0,0,1,0,0,0,0,1,1,2,2,2,3,3,2,0,0,-1,-1,-1
Braf,804,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-5,-5,-5,-4,-3,-2,-2,-1,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-2,-3,-3,-3,-3,-2,-1,-1,-1,-1,-2,-3,-3,-4,-5,-6,-6,-6,-5,-4,-5,-5,-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
Marcks,309,2,1,1,1,1,0,0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-3,-2,-4,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-4,-5,-5,-3,-4,-4,-4,-5,-5,-6,-6,-6,-7,-7,-7,-7,-6,-7,-6,-6,-6,-7,-7,-7,-7,-6,-6,-6,-6,-6,-6,-6
Enah,802,1,0,0,1,2,2,2,2,2,2,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-1,-1,-2,-3,-3,-3,-3,-3,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2
Ppfibp2,882,-3,-5,-5,-5,-4,-5,-5,-5,-5,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-4,-5,-5,-3,-3,-3,-2,-3,-3,-3,-2,-2,-2,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,0,-1,-2,-2,-3,-4,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-3,-4,-4,-3,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2
Stat5a,793,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-2,-3,-3,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-3,-3,-4,-5,-5,-5,-5,-5,-6,-6,-5,-4,-3,-3,-4,-3,-3,-3,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,-1,-1,0,-1,-1,-1,0,1,2,3,3,3,3,2,2,0,0,1,1,1,2,1,1,1,1,1,1,1,2
Il1a,270,-4,-5,-5,-5,-5,-5,-4,-5,-5,-4,-3,-3,-4,-4,-4,-5,-5,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,0,-1,-1,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,4,5,7,7,7,6,6,5,5,5,5,4,2,2,2,1,1,1,1,1,0,0,-1,-2,-2,-2,-3,-3,-2,-3,-4,-5,-6,-6,-6,-6,-6,-6,-6,-5,-5,-3,-2,-1
Notch1,2531,4,3,3,2,2,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-2,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,0,0
Lgi2,550,4,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,0,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-1,-2,-1
Sarnp,210,1,1,1,0,1,1,1,3,3,3,2,2,1,0,-1,0,0,-2,-3,-3,-3,-3,-4,-6,-7,-7,-6,-6,-8,-9,-9,-11,-12,-12,-13,-13,-12,-13,-13,-14,-14,-14,-14,-12,-12,-13,-14,-13,-12,-12,-11,-11,-10,-10,-9,-9,-9,-10,-8,-6,-6,-5,-3,-2,-1,-1,-2,-2,-2,-1,-1,-2,-1,-2,-1,1,3,3,2,4,3,3,3,4,4,4,4,4,3,3,4,4,3,4,4,4,5,5,5,5
Ass1,412,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-3,-3,-4,-4,-4,-3,-2,-1,-1,-1,0,0,-1,0,1,2,2,3,3,2,1,1,1,2,1,1,1,0,-2,-1,0,0,1,2,2,1,0,-1,-1,-1,-2,-3,-4,-3,-4,-5,-5,-5,-5,-4,-3,-3,-2,-3,-2,-2,-2,0,2,2,2,1,1,1,1,2,1,1,1,2,2,3,4,3,3,3,3,3,4,4,4,3,2,2,3,3,2
Slc15a3,578,5,5,6,6,6,5,5,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4,4,3,2,2,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
Ms4a6c,217,-1,-2,-2,-1,-1,-2,-2,-2,-1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,2,2,3,3,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ly6i,134,0,-1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-3,-3,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-4,-3,-1,-1,0,0,1,1,1,1,1,1,1,1,1,0,0,-1,0,1,1,2,3,3,3,3,3,4,4,4,3,2,1,1,0,-1,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2
