Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Nos2,1031,1,0,0,0,-1,-1,0,-1,-2,-1,-1,-3,-3,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-5,-4,-4,-5,-5,-4,-2,-2,-2,-2,-2,-2,-1,-1,0,0,-1,0,1,2,2,2,2,2,2,2,2,2,1,2,4,4,4,4,4,4,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1
Parp10,960,-5,-6,-5,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-1,-1,0,0,0,1,2,2,2,1,1,1,0,1,2,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,4,3,4,5,5,4,3,3,3,3,3,3,4,4,3,3,3,3,2,1,1,1,1,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
Parp9,1817,1,0,0,0,1,2,3,3,3,3,3,2,3,2,2,2,2,1,2,2,2,1,1,2,2,3,2,2,2,2,2,1,0,0,0,-1,-2,-2,-2,-3,-2,-1,-1,0,-1,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-2,-3,-3,-3,-3,-2,-2,-1,-1,0,2,1,1,1,0,0,-2,-2,-1,-1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1
Patl1,983,1,1,1,-1,-1,-1,-2,-1,0,0,1,1,2,2,3,3,5,5,4,3,3,3,2,3,2,1,1,0,-1,-1,-1,-3,-2,-2,-1,-1,0,0,-1,0,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-3,-3,-2,-2,-1,-1,-1,-1,-1,-2,-1,0,0,1,0,1,2,2,2,1,1,2,1,2,2,2,1,0,-1,-1,-1,-1,-1,-2,-3,-2,-2,0,1,2,1,1,1,1,1,0,-1,-1,-1,0
Pbxip1,727,-3,-5,-5,-6,-6,-7,-6,-6,-5,-5,-5,-5,-4,-5,-5,-5,-4,-3,-4,-4,-3,-4,-3,-3,-3,-3,-3,-3,-3,-5,-6,-4,-4,-3,-3,-2,-3,-3,-3,-3,-2,-3,-4,-3,-3,-3,-4,-5,-4,-4,-5,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-5,-5,-5,-6,-6,-5,-5,-5,-5,-6,-6,-6,-6,-7,-7,-6,-7,-7,-8,-8,-8,-8,-8,-8,-7,-7,-7,-7
Pml,180,3,2,2,2,2,3,3,3,2,1,0,-2,-2,-2,-2,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,1,1,1,1,0,0,1,1,1,0,0,-1,-1,-1,0,1,2,3,3,4,4,4,4,5,5,5,5,4,3,3,2,2,2,2,2,2,1,0,0,0,-1,1,2,3,3,2,0,-1,-1,-2,-3,-3,-3,-5,-5,-5,-6,-6,-7,-6,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-3,-3,-4,-6
Ppp1r2,159,-4,-5,-6,-7,-6,-6,-7,-7,-7,-6,-5,-6,-6,-7,-7,-5,-4,-3,-2,0,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,3,5,5,6,7,7,7,7,8,8,7,6,5,5,4,3,3,2,2,2,2,2,1,1,1,1,3,4,5,4,3,2,1,1,0,-1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,0,1,3,3,4,5,5,3,3,4,4,4,5,4,4
Prex1,1261,10,9,10,10,10,10,9,9,9,9,9,8,8,7,7,6,6,5,5,5,4,5,4,5,4,2,3,1,0,0,0,1,1,1,1,1,1,1,1,2,2,3,2,2,2,3,4,5,6,5,5,5,5,5,4,4,2,3,4,3,3,2,2,2,2,2,2,2,2,1,0,-1,-1,-2,-2,-4,-5,-6,-7,-5,-5,-5,-6,-5,-4,-4,-2,-1,-1,0,0,0,0,1,2,3,4,3,3,3
Ppp1r9b,756,3,2,2,2,2,1,1,1,2,2,4,4,4,5,6,5,6,5,4,4,3,3,3,3,2,1,1,1,2,2,3,3,3,3,3,3,3,3,2,3,3,3,4,5,5,6,6,6,7,7,7,6,7,7,7,8,8,8,7,7,6,6,6,6,5,6,6,7,8,7,5,5,4,3,3,1,1,1,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,-2,-2,-2
Plcl2,1128,3,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,3,3,3,2,2,2,2,1,0,0,0,0,1,1,1,1,0,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-2,-2,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,2,1,2,4,4,3,3,3,3,4,4,4,4,4,4,5,4,4,4,4,4,5,6,5,6,7,8,8,8,8,7,8,8,7,7
Psme2,231,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-3,-3,-3,-3,-3,-4,-3,-3,-2,-1,0,0,0,0,-1,-1,-1,-2,-3,-4,-4,-4,-4,-3,-4,-5,-6,-6,-6,-5,-6,-5,-5,-6,-5,-3,-4,-4,-4,-3,-4,-4,-4,-4,-3,-3,-3,-4,-3,-2,-2,-2,-2,-3,-2,-1,0,1,2,1,2,1,1,2,2,0,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,0,0,0,-1
Plekhn1,610,6,5,5,6,7,7,7,7,7,7,7,7,5,4,5,4,3,3,2,2,1,0,0,1,1,0,0,0,-1,0,1,1,0,-1,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-5,-5,-4,-4,-3,-3,-3,-3,-2,-2,-2,-2,-1,0,0,0,0,1,2,2,2,3,3,4,4,4,4,6,6,7,8,9,9,9,9,9,9,8,7,6,5,5,4,3,2,2,2,1,1,1,1,0,0,0,0,0
Pdk3,391,6,5,4,3,2,2,2,2,1,1,2,3,3,2,2,2,3,3,2,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-2,0,0,0,1,2,2,1,0,0,2,3,3,1,1,3,4,3,3,3,3,4,4,5,5,5,5,5,6,6,6,5,5,4,3,3,2,2,2,2,1,0,0,0,0,-1,-1,0,0,0,-1,-2,-2,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-2,-2,-1,0
Pxk,582,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-3,-2,-2,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,0,1,2,2,2,2,2,1,-1,0,-1,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,-1,-1,0,0,2,2,2,1,2,1,1,0,0,0,0,0,0
Raf1,187,-3,-4,-4,-4,-3,-4,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,0,0,0,0,0,0,0,-2,-2,-1,-2,-2,-2,-1,-1,-1,0,1,1,1,0,-1,-1,-2,-2,-2,-2,-1,0,-1,-2,-1,-1,0,-1,-1,-1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,2,2,2,1,0,-1,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-2,-2
Pyhin1,420,2,2,1,1,3,3,2,2,2,2,1,1,1,0,1,1,2,2,2,2,2,3,2,0,1,1,0,1,0,0,0,-1,-1,-1,-2,-2,-1,-2,-2,-1,0,0,0,1,0,0,-2,-2,-2,-1,0,0,2,3,1,2,2,2,3,4,5,5,7,7,7,8,8,9,9,8,8,9,10,10,11,11,11,10,10,10,9,9,8,8,9,8,8,7,7,5,3,3,1,1,0,-1,-2,-2,-2,-2
Prkcd,382,2,1,1,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-2,-2,-2,-2,-1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,3,2,1,2,1,1,2,3,2,1,0,0,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,0,0
Rap2c,183,2,2,1,1,1,0,0,-1,-2,-2,-2,-1,0,-1,-1,-2,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-6,-6,-6,-5,-6,-7,-6,-6,-6,-6,-5,-3,-4,-4,-5,-6,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,2,0,1,1,1,2,1,2,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,3,2,3,2,2,1,1,0,1,1
Ptpn2,837,4,3,2,2,2,1,1,1,1,0,-1,-1,-1,0,-1,-1,-2,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,2,2,2,1,1,1,0,1,2,2,2,2,1,0,0,2,2,2,2,2,1,2,2,3,3,3,2,1,1,2
Relb,501,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,3,3,3,4,4,5,5,4,4,2,2,3,3,3,3,3,3,3,2,1,1,1,1,0,0,1,2,2,1,1,0,0,-1,-2,-1,-3,-3,-2,-2,-1,0,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,0,0,0,-1,-2,-1,-1
Rbpj,383,6,5,4,4,4,4,4,4,3,3,3,5,4,4,4,5,4,3,3,3,1,3,4,4,3,3,3,3,2,3,2,2,3,3,3,3,3,3,4,5,6,6,5,5,5,3,4,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-4,-5,-6,-5,-5,-5,-5,-6,-4,-4,-4,-4,-3,-3,-1,-1,-1,-1,-1,-1,-2,-2,-3,-2,-1,0,0,1,1,2,2
Rgl1,768,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,1,0,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,-1,0,0,1,0,1,1,1,1,1,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,-2,-2,-2,-3,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-3,-2,-1,-1,0,0,0,0,0,0,0,-1,-2,-3,-3
Ptpn1,432,-5,-6,-5,-4,-3,-4,-2,-2,-1,1,1,3,2,3,3,4,4,5,4,4,4,4,5,4,3,3,5,5,6,7,7,7,6,4,4,3,2,2,2,1,1,0,0,0,0,-2,-3,-4,-3,-2,-2,-2,-2,-1,-1,-1,-2,-2,-3,-3,-3,-3,-2,-1,-1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,3,3,2
Rapgef2,1496,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-6,-6,-6,-6,-7,-7,-7,-6,-7,-7,-8,-9,-10,-11,-12,-12,-13,-14,-14,-15,-14,-13,-13,-13,-13,-13,-12,-12,-10,-11,-11,-11,-10,-11,-10,-10,-11,-10,-10,-10,-9,-9,-7,-6,-6,-6,-6,-5,-6,-5,-6,-6,-7,-6
Rel,518,4,4,3,3,2,2,1,1,2,2,1,1,2,2,2,2,2,2,4,2,2,2,3,4,4,3,3,3,2,2,2,1,2,1,1,2,1,1,1,1,0,0,-2,-2,-2,-2,-3,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,1,0,-1,-1,-1,-1,-1,0,0,2,2,2,2,3,2,2,2,2,2,2,2,2,1,0,0,1,1,0,-1,-3,-4,-3,-3,-2,-1,-1,-1
Serpinb1a,379,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-2,-2,-1,0,0,0,0,0,0,-1,0,0,0,0,2,2,2,3,3,4,4,4,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,1,1,0,0,0,-1,-2,-2,-2,-2,-1,-3,-4,-4,-3
Rhbdf2,152,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-4,-5,-6,-7,-7,-7,-6,-5,-4,-3,-3,-3,-3,-3,-3,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-3,-3,-4,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1
Serpinb9b,377,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,3,3,3,4,5,4,5,6,6,5,6,7,7,7,7,7,7,7,7,7,6,7,6,5,6,6,6,5,5,5,4,4,4,4,2,2,2,1,2,3,2,0,0,-1,-1,-2,-2,-2,-2,-3,-3,-2,-2,-1,-2,-3,-3,-1
Safb2,937,0,-1,-1,-1,-1,0,0,0,-1,-1,1,1,0,0,1,2,3,3,3,2,2,2,2,2,3,4,4,4,4,2,2,2,3,5,5,4,3,2,2,2,1,1,2,1,-1,-2,-4,-4,-4,-3,-4,-4,-4,-3,-3,-3,-3,-2,-1,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-2,-1,0,0,0,-1,-1,-1,0,-1,-1,-2,-4,-5,-5,-7,-8,-8,-8,-10,-10,-11,-12,-13,-12,-12,-11,-11
Serpinb9,735,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,2,2,1,1,1,1,0,0,2,2,1,0,0,1,1,2,2,2,2,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,1,1,0,0,0,0,0,0,0
Sfpq,290,-2,-3,-2,-2,-2,-1,0,1,1,1,0,0,1,0,1,1,2,1,1,0,-1,-1,-2,-2,-1,-2,0,-1,-1,-1,-3,-2,-2,-2,-1,-2,-2,-1,-1,0,1,0,0,-1,-2,-3,-4,-4,-3,-2,-2,-2,-1,-2,-2,-2,-3,-1,-1,-2,-1,-2,-1,0,-1,-1,-2,-3,-1,-1,-1,-1,-2,-1,0,1,1,0,-1,-1,1,2,3,3,3,3,3,3,3,3,2,1,0,0,1,3,3,2,0,-1
Slc4a7,1118,-2,-3,-2,-2,-2,-1,-1,-1,-2,-1,-2,-2,-2,-3,-3,-3,-2,-3,-3,-2,-1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,2,3,3,5,4,5,7,7,9,10,11,9,10,9,10,9,9,9,9,8,7,7,8,7,6,5,5,5,3,2,2,1,1,1,1,1,0,0,-1,-2,-3,-3,-5,-5,-7,-7,-8,-8,-8,-7,-6,-7,-8,-7,-7,-8,-8,-9,-9,-9,-9,-9,-8,-10,-10
Sp110,445,4,3,3,3,3,2,1,1,2,2,1,1,1,1,1,0,1,1,1,2,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,3,2,1,2,2,3,3,2,2,2,2,1,1,0,0,0,0,0,0,-1
Src,1992,3,2,3,3,3,3,3,3,3,3,3,2,1,1,1,0,-1,-1,-1,0,1,1,2,2,2,2,2,1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,-2,-2,-3,-4,-5,-5,-5,-5,-6,-6,-7,-9,-9,-9,-8,-7,-7,-6,-5,-5,-4,-5,-5,-4,-4,-3,-3,-3,-4,-3,-1,-1,0,2,3,2,2,2,3,2,2,3,3,3,2,0,0,-1,-1,-1,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,-2
Snap23,1152,4,3,2,1,2,1,1,-1,-2,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2
Stat3,518,4,4,3,3,2,2,1,1,2,2,1,1,2,2,2,2,2,2,4,2,2,2,3,4,4,3,3,3,2,2,2,1,2,1,1,2,1,1,1,1,0,0,-2,-2,-2,-2,-3,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,1,0,-1,-1,-1,-1,-1,0,0,2,2,2,2,3,2,2,2,2,2,2,2,2,1,0,0,1,1,0,-1,-3,-4,-3,-3,-2,-1,-1,-1
Spen,1192,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,1,1,0,1,2,2,2,2,2,2,3,3,4,3,3,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,4,3,3,3,3,3,4,4,3,3,3,3,3,2,2,1,1,1,0,0,0,1,1,1,1,1,2,2,3,2,3,3,3,2,2,2,1,2,2,2,2,3,4
Sphk2,617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,4,4,5,4,4,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,0,-2,-2,-3,-3,-2,-2,-3,-3,-4,-3,-3,-3,-2,-2,-1,1,2,2,3,4,5,5,5,6,6,6,6,6,5,6,7,7,7,7,6,5,5,6,6,5,5,5,5,5,4,3,3,3,2,1,0,0,1,0,0
Stx11,287,-3,-5,-7,-6,-7,-7,-8,-7,-8,-8,-7,-7,-8,-9,-9,-9,-7,-7,-7,-7,-8,-7,-7,-7,-8,-7,-7,-6,-6,-6,-7,-7,-6,-5,-4,-4,-3,-2,-1,-1,-1,0,1,1,1,1,0,1,2,2,3,3,3,5,7,6,6,6,6,6,6,8,8,7,7,7,8,7,6,6,6,5,5,6,6,7,7,6,6,5,5,5,4,3,2,2,2,3,3,3,3,2,2,2,1,1,1,1,2,2
Srgap2,1071,1,0,0,1,1,1,-1,-1,-2,-3,-3,-4,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-3,-2,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-3,-2,-1,-1,-2,-1,0,0,-2,-1,-1,-1,-1,0,1,2,2,3,4,3,2,1,0,1,3,2,3,3,4,4,4,3,3,3,4,3,3,3,4,3,3,3,3,3,4,2,2,3,1,2,2,2,2,1,-1,0,0,0,0,0,0,0,0,1,1,1
Stat1,191,0,-1,0,-1,-2,-2,-4,-5,-5,-5,-3,-3,-2,-2,-2,-1,-1,-1,0,1,1,1,0,1,-1,0,0,1,-1,-2,-2,-3,-4,-4,-4,-5,-4,-4,-3,-2,-3,-2,-2,-2,-1,-2,-1,-1,-1,-1,0,0,2,1,3,2,1,1,2,3,4,6,6,6,6,7,7,7,6,4,3,2,2,2,2,4,5,7,6,6,5,5,3,4,3,4,5,5,4,4,3,2,1,1,0,1,1,1,1,2
Stat5a,786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-3,-3,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-3,-3,-4,-5,-5,-5,-5,-5,-6,-6,-5,-4,-3,-3,-4,-3,-3,-3,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,-1,-1,0,-1,-1,-1,0,1,2,3,3,3,3,2,2,0,0,1,1,1,2,1,1,1,1,1,1,1,2
Tbc1d13,200,4,2,1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-2,-2,0,0,1,1,1,-1,-1,-1,-1,0,1,0,1,1,2,3,3,2,2,2,2,2,1,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,3,2,1,1,0,-1,-1,-1,-1,0,1,1,1,0,1,0,0,1,1,1,2,2,2,1,0,-1,-1,-1,-2,-3,-3,-4,-3,-3,-3,-2,-2,-2,-1,-1,-3,-3,-4,-4,-3
Tarm1,288,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,4,4,3,3,3,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,2,2,1,0,0,0,0,0,-2,-2,-1,-1,-1,-3,-4,-3,-3,-3,-3,-3,-4,-4,-4,-5,-4,-4,-4,-4,-5,-4,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0
Stxbp3,592,4,2,2,3,3,3,3,4,2,1,1,0,0,1,1,1,0,-1,-1,-2,-1,-1,-1,-2,-1,0,-1,-3,-4,-3,-3,-2,-2,-4,-4,-4,-4,-3,-2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,2,3,3,2,2,2,2,4,3,3,3,2,3,2,2,3,4,3,4,4,3,3,3,3,3,3,2,2,2,2,0,0,0,1,1,2,2,2,3,3,3,3,3,3
Stxbp1,594,6,5,5,5,4,4,4,3,3,4,4,4,5,4,4,4,5,6,6,5,4,3,3,1,0,-1,-1,0,0,-2,-3,-3,-3,-2,0,1,0,0,0,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-2,-2,-3,-2,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-2,-3,-2,-2,-1,-1,0,0,1,1,1,1,1,1,0,0,0,1,-1,-1,-1,-1,-1,-2,-2,-2,0,0,0,1,1,2,2,2,2,2
Syap1,382,1,0,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-3,-3,-3,-3,-4,-4,-5,-5,-4,-4,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,1,2,2,3,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-4,-4,-4,-3,-4,-3,-2,-2,-2,-2,-1,-1,-1,-2
Tgs1,853,-3,-3,-3,-3,-2,-4,-5,-4,-3,-3,-3,-2,-2,-2,-2,-1,-1,0,1,0,2,3,4,4,3,3,3,3,2,2,2,1,0,-1,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-5,-6,-6,-6,-6,-6,-8,-8,-9,-9,-10,-10,-11,-11,-9,-9,-9,-8,-7,-6,-5,-4,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-2,-2,-2,-3,-2,-2,-1,-1,0,1,2,3,2,3,3,3,3,4,5,6,7,7,7,8
Thbs1,342,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-3,-4,-4,-4,-4,-3,-3,-1,-1,-1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,2,3,3,2,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,-1,-2,-2,-2,-1,-1,-1,0,0,0,0,-1,-1,0,-1
Sting1,337,5,4,4,4,4,4,4,5,4,4,4,4,3,3,2,3,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,-1,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
Tlr9,662,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-5,-6,-6,-7,-7,-7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-7,-7,-6,-7,-6,-6,-6,-6,-7,-7,-8,-7,-7,-6,-6,-6,-6,-6,-6,-5,-6,-6,-7,-7,-6,-5,-5,-6,-6,-6,-6,-6,-6,-5,-6,-6,-6,-6,-5,-5,-3,-3,-2,-2,-3,-3,-3,-3,-3,-4,-3,-3,-2,-2,-4,-4,-4,-4,-4,-4,-3,-2,-3
Tle3,613,3,2,2,3,2,1,1,2,3,4,5,5,5,5,4,3,2,2,2,2,2,1,0,1,1,1,1,2,2,3,2,2,2,1,1,1,0,-1,-3,-4,-6,-7,-8,-8,-7,-6,-6,-6,-6,-6,-6,-5,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-5,-4,-5,-4,-4,-4,-3,-3,-1,0,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,0,0,0,0,0
Tbc1d9,1264,2,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,0,0,0,-1,-1,-2,-2,-2,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,3,2,2,2,0,0,0,-1,-1,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-3,-3,-4,-4,-5,-5,-5,-5,-6,-7,-5,-5,-4,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1
Tnfrsf1b,474,0,-1,-1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-3,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,2,3,3,3,2,2,3,3,3,3,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-3,-2,-1,0,0,0,1,1,1,1,2,2,2,2,2,0,0,0,1,1,1,1,1
Tmsb10,44,1,0,1,1,0,0,0,0,-1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
