gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Tnip1,646,-2,-4,-3,-3,-3,-3,-2,-2,-1,-1,-1,0,0,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-2,-1,-2,-1,-1,1,2,3,3,1,0,-1,-1,-1,-2,-2,-3,-3,-4,-4,-4,-4,-3,-3,-3,-2,-1,-1,-1,-1,-1,-2,-2,-3,-4,-5,-5,-6,-6,-6,-5,-4,-4,-5,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0,0
Mff,250,1,0,0,1,1,0,-1,-2,-2,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-3,-2,-2,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-2,-2,-1,-1,-1,-1,0,0,1,2,2,2,1,2,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,-1,-2,-3,-3,-2,-2,-3,-3,-2,-2,-1,0,0,0
Zyx,564,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,1,1,0,0,0,0,-1,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-3,-5,-5,-6,-6,-6,-7,-7,-7,-6,-6,-6,-6,-6,-6,-6,-5,-4,-4,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-7,-8,-8,-8,-8,-9
Cxcl16,246,2,1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,1,1,1,2,2,2,2,3,3,3,3,4,3,4,4,4,4,4,4,5,5,5,5,5,5,5,6,5,5,4,3,4,3,2,2,1,1,0,-1,0,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,-1,0,0
Dbnl,432,1,0,0,0,-1,-1,-1,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-2,-3,-3,-3,-4,-4,-5,-5,-6,-7,-6,-6,-6,-6,-5,-5,-5,-4,-4,-4,-4,-3,-2,-1,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,0,1,1,1,2,3,2,2,2,2,0,0,1,2,2,2,2,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,2,2,1,0,-2,-2,-3,-3,-3,-3
Psme1,249,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-2,-2,0,-1,-1,-2,-1,0,-1,-1,-1,-2,-2,-1,-1,0,0,0,0,-1,-1,-1,-2,-3,-4,-4,-3,-2,-2,-1,-2,-1,-3,-3,-2,-1,0,0,1,0,1,0,-1,0,-1,-3,-2,-1,0,1,0,-1,-2,-3,-1,-1,-1,-2,-1,-2,-1,-2,-1,0,-1,-3,-3,-3,-3,-2,-3,-2,-1,-1,0,2,1,-1,-2,-1,-1,0,1,1,0,0,0
Nr3c1,792,0,-1,1,1,0,2,2,2,2,2,2,3,2,3,4,4,4,4,4,4,4,4,3,3,2,2,1,1,2,3,3,4,3,3,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2
Cebpb,296,0,-1,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1,0,0,0,0,1,1,1,1,0,-1,-1,0,0,0,-1,-1,-2,-1,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-3,-3,-3,-4,-5,-5,-5,-5,-5,-4,-4,-4,-4,-5,-4,-4,-3,-5,-5,-5,-4,-5,-6,-6,-6,-6,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,0,1,1,2,2,2,2,3,4,4,4,4,3,3
Atp13a2,1169,-1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,4,3,4,2,2,1,1,2,2,2,2,1,1,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-2,-1,-2,-2,-3,-3,-2
Bnip3,187,-2,-3,-3,-3,-3,-3,-3,-2,-3,-2,-2,-2,-2,-3,-3,-2,-2,-3,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,0,0,1,-1,-1,-1,0,1,0,0,-1,0,0,0,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-3,-4,-4,-5,-6,-5,-4,-3,-4,-3,-4,-4,-5,-5,-3,-2,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-3,-2,-1,0,0,1,1,0,-1,-2,0,0
Pml,95,-2,-3,-3,-3,-3,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-1,-1,0,1,2,2,3,4,5,5,5,5,4,4,5,5,5,4,4,3,2,1,0,0,0,0,1,1,1,1,2,3,3,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parp10,960,-5,-6,-5,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-1,-1,0,0,0,1,2,2,2,1,1,1,0,1,2,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,4,3,4,5,5,4,3,3,3,3,3,3,4,4,3,3,3,3,2,1,1,1,1,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
Trim12a,297,1,0,0,0,0,0,0,-1,-1,-1,-2,-1,0,0,-1,-1,-1,0,0,-1,0,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,5,5,5,4,3,5,4,4,4,4,5,5,5,5,4,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,5,5,4,3,3,3,2,2,2,2,3,3,5,5,4,3,3,4,4,4,4,4
Traf1,409,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-1,-2,-3,-4,-5,-4,-4,-4,-4,-3,-3,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,0,1,-1,-1,-2,-2,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-3,-3,-4,-4,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
Hspa1a,641,1,0,-1,-2,-2,-2,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-2,-1,-1,-1,-1,-2,-2,-3,-2,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-2,-2,-1,0,0,0,0,2,3,4,3,2,2,2,3,3,3,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,0,-1,0,0,0,0,1,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,2
Nos2,136,1,-1,0,-1,-1,-1,-2,-2,-2,-2,-3,-1,-1,-1,-2,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-4,-5,-5,-6,-6,-5,-5,-4,-4,-3,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,0,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,2,2,2,3,3,3
Cd274,290,3,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-2,-2,-3,-3,-3,-3,-3,-3,-4,-3,-3,-4,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-4,-4,-6,-7,-8,-8,-6,-7,-6,-6,-5,-5,-5,-4,-4,-3,-3,-3,-3,-2,-2,-2,-1,0,0,1,1,1,1,1,1,1,2,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,1
Helz2,2947,2,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,0,1,0,0,0,-1,-1,0,0,1,2,3,3,3,4,4,5,5,6,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,7,7,7,8,8,7,6,7,7,6,5,5,6,6,6,5,4,4,3,3,3,3,3,2,2,3,2,2,2,2,3
Pyhin1,420,2,2,1,1,3,3,2,2,2,2,1,1,1,0,1,1,2,2,2,2,2,3,2,0,1,1,0,1,0,0,0,-1,-1,-1,-2,-2,-1,-2,-2,-1,0,0,0,1,0,0,-2,-2,-2,-1,0,0,2,3,1,2,2,2,3,4,5,5,7,7,7,8,8,9,9,8,8,9,10,10,11,11,11,10,10,10,9,9,8,8,9,8,8,7,7,5,3,3,1,1,0,-1,-2,-2,-2,-2
Fyb1,819,2,1,1,0,0,1,2,2,2,2,1,1,2,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,2,2,3,3,3,3,2,1,2,2,2,3,2,1,2,2,1,2,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,3,2,1,2,2,3,3,2,2,3,3,3,2,2,3,3,3,3,3,2,3,2,1,1,2,2,2,2
Raf1,648,0,-1,0,0,0,0,0,0,0,-1,0,1,1,1,0,-1,-1,0,-1,0,-1,-1,-1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,3,2,2,3,4,5,5,4,4,4,4,4,4,3,4,4,4,5,5,5,5,5,5,5,4,3,3,2,2,2,3,3,3,2,1,1,2,2,3,4,5,6,6,5,4,4,4,2,2,1,1,1,1,1,1,0,0,0,0,-1
Carmil1,1374,2,2,2,4,5,4,4,6,6,5,5,6,5,5,7,7,7,6,7,7,7,7,7,6,6,5,5,5,5,5,4,3,3,3,3,3,3,2,2,3,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,-2,-1,-1,-1,-2,-2,-1,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-1,0,0,1,0,0,0,0,0,1,0,0,1,2
Etv6,485,1,0,0,1,1,1,1,1,1,1,2,1,1,3,2,1,0,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,-1,-1,-2,-1,-1,-2,-2,-2,-2,-1,-2,-1,0,0,0,0,1,0,-2,-2,-1,0,1,2,2,2,2,1,0,0,1,1,0,-1,-1,0,0,0,0,0,0,1,2,2,3,3
Fcgr4,249,1,0,1,1,1,2,2,2,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-3,-3,-3,-3,-2,-2,-1,-1,-2,-3,-3,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-1,-2,-1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-2,-1,-1,0,0,0,-1,-1,-2,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1
Srgap2,1071,1,0,0,1,1,1,-1,-1,-2,-3,-3,-4,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-3,-2,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-3,-2,-1,-1,-2,-1,0,0,-2,-1,-1,-1,-1,0,1,2,2,3,4,3,2,1,0,1,3,2,3,3,4,4,4,3,3,3,4,3,3,3,4,3,3,3,3,3,4,2,2,3,1,2,2,2,2,1,-1,0,0,0,0,0,0,0,0,1,1,1
Cdc42ep2,214,7,6,6,6,5,5,4,4,5,5,4,3,3,3,2,1,1,0,-1,-1,-3,-3,-4,-3,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-3,-4,-4,-5,-6,-7,-7,-7,-6,-6,-6,-6,-6,-5,-5,-5,-4,-4,-4,-4,-5,-5,-5,-4,-5,-5,-5,-6,-6,-6,-5,-4,-4,-3,-1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,2
Lcp2,533,3,1,1,0,0,0,0,1,2,1,1,2,1,1,1,2,2,2,3,3,3,2,3,2,2,1,1,1,1,2,1,3,3,4,3,3,3,3,2,2,2,1,2,2,3,2,1,0,1,2,2,3,3,4,5,6,5,5,5,4,5,4,4,3,2,2,1,0,0,-1,-2,-2,-3,-3,-4,-4,-3,-2,-3,-5,-6,-7,-7,-8,-9,-10,-10,-11,-12,-13,-14,-15,-15,-15,-15,-16,-15,-16,-16,-16
Ncor2,2472,2,1,2,2,2,2,1,1,1,1,1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,0,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,0,-1,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0
Use1,270,2,1,1,1,0,2,3,2,2,1,-1,-1,0,0,-1,0,-1,-1,0,0,0,-1,-2,-3,-3,-3,-3,-4,-3,-2,-2,-2,-2,-1,0,-1,-2,-2,-2,-1,0,-1,-2,-2,0,0,0,-1,-1,-1,0,1,2,2,2,2,1,2,1,1,1,1,1,-1,0,0,0,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,4,4,5,5,5
Dap,102,4,3,3,3,3,2,3,4,2,1,3,2,2,1,0,0,-1,-1,-2,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-2,-2,-4,-2,-2,-3,-2,-3,-2,-1,-1,0,0,1,1,1,2,2,2,1,1,1,0,1,1,1,1,1,2,2,1,1,2,1,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1-0,194,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,3,3,3,3,3,2,1,2,2,3,4,4,3,3,4,5,5,4,4,4,3,3,3,3,5,4,4,3,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,5,6,6,7,7,5,4,4,5,5,4,4,4,4,5,6,6,7,7,6,6,6,7,7,7,7,7,8,9,9,8,9,9,9,10,11
Znfx1,1909,2,1,3,4,3,2,2,2,2,3,3,2,2,1,1,1,2,2,2,3,2,2,2,2,3,3,4,4,5,5,5,4,2,3,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,4,4,4,4,4,3,2,2,3,1,1,1,2,3,2,2,0,0,1,2,2,2,1,0,0,-1,-2,-2,-2,-2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,2,1,0,-2
Tgs1,542,-2,-4,-3,-2,-2,-1,-1,-1,0,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,4,5,6,6,6,6,6,5,4,2,1,2,2,2,1,1,1,1,1,2,3,3,3,5,5,5,5,4,4,4,4,3,3,2,2,2,2,3,4,4,6,6,6,6,6,7,6,6,6,6,5,6,6,5,5,6,6,6,7,7,6,7,7,7,7,7,6,6,6,7,6
Mdm2,489,-1,-1,-1,-1,-1,-1,0,0,0,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,3,3,3,3,2,2,1,1,1,2,3,2,2,1,-1,0,0,0,0,0,0,1,1,1,1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-2,0,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,1,0,0
H2-T23,357,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,0,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-3,-2,-1,-2,-2,-3,-3,-4,-4,-4,-5,-4,-3,-4,-3,-4,-4,-5,-4,-3,-2,-2,-2,-1,0,0,-1,0,1,1,0,1,0,0,0,1,1,2,2,2,3,3,2,2,1,2,2,2,1,1,0,1,1,1,-1,-1,-1,-2,-3,-3,-2,-3
Irf5,506,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,4,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,2,1,1,1,1,1,2,2,2,2,4,2,1,1,2,2,2,1,1,0,-1,-2,-2,-4,-4,-4,-3,-3,-2,-1,-1,0,1,1,1,1,0,1,1,2,0,1,1,1,0,0,-1,0,0,1,1,2,2,3,3,3,2,3,2,2,1,1
Ifih1,976,2,1,1,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,0,-1,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-5,-4,-4
Irak3,609,1,0,0,-1,-2,-2,-3,-3,-4,-4,-4,-4,-3,-3,-3,-3,-4,-3,-3,-2,-2,-2,-2,-2,-3,-3,-2,-1,-1,-2,-1,-1,-1,0,0,0,2,2,2,2,3,2,1,1,1,1,2,1,1,2,2,3,3,3,4,3,2,2,1,2,1,1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-2,-2,-1
Lrch1,709,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,1,1,2,2,2,1,1,1,2,0,0,0,0,1,1,2,2,1,1,1,2,2,3,3,3,1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-2,-2,0,0,0,-1,-2,-3,-3
Ifi204,619,4,4,3,3,4,4,2,2,1,1,1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-2,-3,-2,-3,-3,-3,-4,-4,-5,-4,-4,-3,-3,-2,-3,-2,-2,-3,-3,-3,-3,-3,-3,-2,-1,0,0,-1,-1,-1,1,3,1,2,2,1,2,2,2,1,1,0,0,-1,0,0,0,1,1,1,1,1,1,0,-1,-2,-2,-1,-1,-1,-2,-3,-2,-3,-3,-3,-2,-2,-3,-2,-2,-2,-2,-1,-3,-4,-4
Itgb7,806,-2,-3,-3,-3,-3,-4,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-5,-5,-4,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-2,-2,0,1,1,2,2,2,2,2,2,1,1,0,0,1,2,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2,0,0,-1,-2,-2,-1,-1,0,0,0,0,1,1,-1,-1,-1,-1,-2,-3,-2,-2,-1,-1,-2,-3,-3,-3,-3,-3,-3,-2,-2,0,1,2
Ensa,121,-7,-7,-7,-8,-10,-10,-8,-7,-5,-5,-4,-4,-3,-2,-2,-2,-1,1,0,0,1,1,0,1,0,1,2,3,3,3,5,4,4,6,7,7,5,5,4,3,2,2,2,2,3,3,4,3,4,4,5,5,6,6,6,6,5,4,3,4,3,3,3,2,2,1,2,2,2,3,3,3,2,2,1,1,1,2,1,1,0,0,0,0,1,1,1,1,2,1,1,0,,,,,,,,
Psmd10,151,0,-1,0,0,0,1,1,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,1,1,0,0,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-3,-3,-2,-3,-1,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,0,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,3,4,4,2,2,2,2,2,1,1,0,0,0
Il1b,269,-6,-7,-6,-6,-6,-6,-5,-5,-5,-6,-5,-5,-5,-5,-6,-6,-6,-5,-4,-4,-3,-3,-3,-3,-2,-2,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-4,-5,-6,-5,-6,-6,-6,-7,-7,-7,-8,-9,-10,-11,-11,-11,-11,-11,-10,-10,-9,-9,-9,-8,-8,-8,-8,-8,-7,-7,-5,-5
Marchf5,152,-4,-4,-4,-3,-2,-2,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,1,1,2,2,2,4,3,4,4,5,5,5,4,5,5,4,4,3,3,3,3,2,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,0,0
Ncoa5,579,4,3,4,4,4,4,5,5,4,4,5,4,3,3,4,4,5,4,4,5,5,5,5,5,5,5,3,4,4,3,3,4,2,3,4,3,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,0,1,-1,0,1,-1,0,1,-1,0,0,-1,1,2,0,1,1,0,0,1
Adgre1,790,2,1,0,-1,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3,-2,-2,-2,-2,-3,-2,-2,-2,-2,-1,-1,-2,-3,-3,-3,-4,-5,-5,-6,-7,-7,-7,-6,-6,-6,-6,-6,-6,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3,-3,-2,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Trim56,734,-1,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,-2,-2,-2,-1,0,0,-1,-1,0,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-2,-2,-1,0,1,0,1,1,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,3,3,3,2,2,2,2,2,1,2,2,1,0,0,-1,-1
Aff4,1160,1,0,0,-1,0,1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-3,-3,-3,-3,-2,-1,-1,-1,-1,0,1,1,1,1,0,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-2,-1,0,1,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,2,3,3,3,4,4,3,3
Tbc1d1,1033,2,2,2,2,2,1,1,0,-1,-1,-2,-2,-1,1,1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-2,-1,1,2,2,1,1,1,1,1,0,1,2,1,2,2,1,0,0,1,1,1,2,3,3,1,1,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,0,1,1,2,4,3,3,3,3,3,3,3,4,3,2,2,3,4,6,5,5,5,4,4,4,4,5,5,5,5,4,4,4,3,1
Plin2,425,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-2,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,1,0,0,0,0,1,1,1,2,1,1,1,1,1,1,0,1,1,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0,1,0,0,0,0,1,0,0
Tbc1d9,1264,2,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,0,0,0,-1,-1,-2,-2,-2,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,3,2,2,2,0,0,0,-1,-1,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-3,-3,-4,-4,-5,-5,-5,-5,-6,-7,-5,-5,-4,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1
Trafd1,576,-1,-2,-2,-1,0,-1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-1,-1,-1,0,1,1,0,1,1,2,2,3,3,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,3,2,1,1,0,-1,-1,1,0,0,-1,-1,-3,-4,-4,-4,-3,-3,-1,-1,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,1,0,0,1
Arhgdib,200,-3,-4,-3,-3,-4,-3,-4,-4,-5,-4,-5,-5,-5,-5,-4,-3,-1,-1,1,2,1,1,1,1,-1,-1,-1,-1,-1,-2,-3,-3,-4,-3,-3,-3,-2,-2,-1,-2,0,1,2,2,2,2,0,0,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-3,-2,-3,-3,-3,-2,-1,-2,-2,-2,-2,-3,-2,-3,-3,-3,-4,-3,-2,-2,-1,-1,-1,-1,0,0,1,2,1,1,2,2,3,3,4,3,2,3,3,3,3
Sphk2,617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,4,4,5,4,4,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,0,-2,-2,-3,-3,-2,-2,-3,-3,-4,-3,-3,-3,-2,-2,-1,1,2,2,3,4,5,5,5,6,6,6,6,6,5,6,7,7,7,7,6,5,5,6,6,5,5,5,5,5,4,3,3,3,2,1,0,0,1,0,0
