Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Ddx58,926,2,1,1,1,1,0,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-5,-5,-5,-4,-3,-4,-3,-3,-4,-5,-5,-4,-3,-3,-3,-2,-1,-1,-2,-2,-3,-3,-2,-2,-1,-1,-2,-1,-1,-2,-1,-1,-1,-3,-3,-2,-4
Dlg4,699,-1,-2,-1,-2,-2,-3,-3,-4,-4,-5,-7,-7,-7,-7,-8,-7,-7,-7,-7,-7,-7,-6,-6,-6,-5,-5,-5,-5,-5,-6,-6,-6,-6,-5,-5,-5,-6,-5,-5,-4,-3,-3,-3,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-1,-2,-3,-3,-4,-4,-4,-2,-2,-2,-2,-2,-1,0,2,2,3
Dock4,1978,0,-2,-2,-2,-2,-2,-1,-2,0,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,2,2,2,2,3,3,4,3,3,5,5,6,6,5,5,4,4,4,3,3,3,2,1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,-2,-3,-2,-3,-3,-3,-3,-1,-1,-2,-2,-3,-3,-2,-1,0,0,0,0,1,1,1,0,0,0,-2,-1,0,1,1,1
Dennd1a,1016,0,-1,-2,-2,-3,-2,-3,-3,-3,-4,-4,-4,-4,-5,-4,-5,-5,-5,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-4,-4,-4,-4,-3,-2,-2,-2,-1,-1,0,0,-1,-1,-2,-2,-1,-2,-1,-1,-1,-1,-1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,0,0,0,0,1,2,1,0,0,0,0,0
Dus2,493,4,3,3,2,2,2,2,1,1,1,1,1,0,-2,-2,-2,-3,-3,-2,-2,-2,-3,-3,-2,-1,-1,-1,-1,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-2,-3,-4,-3,-2,-1,-1,0,1,1,-1,0,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,0,1,1,1,1,0,-1,-2,-2,-1,-2,-1,-2,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-1,0,-1,-1,-1,-1,-1
Dnajb12,376,1,0,0,1,1,0,2,3,3,4,3,3,4,4,4,4,4,3,2,2,2,2,2,3,3,4,3,3,3,1,1,1,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,0,0,0,-1,-1,-1,-1,-2,-3,-2,-1,-1,0,1,1,2,1,1,1,0,1,1,1,1,1,3,3,3,2,1,0,-1,-1,1,2
Dusp28,163,1,0,0,0,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,3,3,2,2,2,1,1,2,3,3,3,3,1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-4,-4,-4,-4,-4,-4,-5,-6,-6,-6,-6,-5,-5,-5,-6,-6,-6,-6,-6,-5,-4,-3,-3,-2,0,0,1,1,1,1,2,2,2,2,2,2,2,4,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5
Dnajc1,655,-1,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-2,-1,-1,0,-1,-2,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,1,1,1,0,0,-1,0,0,-1,-1,-2,-3,-3,-1,-1,-1,-1,-1,0,0,0,-1,-2,-2,-2,-2,-3,-3,-2,-1,-1,-1,-1,1,1,2,1,0,0,0,1,1,1,-1,-1,0,0,0,0,0,1,2,2,1,2,3,4,5,4,3,3
Eef1a2,462,3,2,2,1,2,0,1,2,2,2,1,2,2,1,2,1,1,2,1,1,0,1,1,1,1,2,2,2,2,2,1,0,1,1,2,3,1,1,0,1,2,1,1,2,0,1,1,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,0,0,-1,-1,1,-1,0,-1,0,0,0,0,1,1,1,1,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-2,-2,-3,-2,-2,-1
Eif1,1269,2,1,1,1,3,1,1,0,1,0,-1,-1,1,2,1,2,3,4,3,3,3,3,4,3,3,2,3,5,5,5,5,4,3,2,2,4,4,5,3,3,5,4,4,5,6,7,5,3,3,4,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,-2,-2,-2,-2,-2,-3,-3,-3,-2,-3,-2,-2,-2,-1,-1,-1,-1,-2,-3,-4,-3,-1,-1,1,-1,-3,-4,-4,-3,-2
Emb,625,6,5,5,5,5,6,6,6,7,8,8,8,7,5,5,5,5,6,6,6,5,5,6,6,6,6,5,4,4,4,4,5,5,5,4,3,3,4,4,3,3,3,4,5,4,4,4,4,3,2,2,2,1,1,1,1,2,2,2,1,1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-1,-1,-1,-1,0,0,0,0,1,1,1,1,1
Dtx3l,748,3,2,2,3,3,3,4,4,4,3,3,3,3,3,2,2,1,2,2,2,2,0,0,0,-2,-3,-2,-1,-1,0,1,1,0,0,-1,0,0,0,1,3,3,2,2,1,1,1,1,1,1,2,2,3,3,3,4,4,2,2,2,2,2,2,3,1,1,0,1,1,1,0,0,1,1,2,2,2,2,1,1,0,0,0,1,1,1,1,2,2,2,1,0,-1,-2,-1,0,0,-2,-3,-4,-4
Elf1,83,9,8,7,7,6,5,4,3,3,2,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-2,-3,-3,-5,-5,-5,-6,-6,-6,-7,-7,-7,-7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enah,564,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,1,1,0,0,0,0,-1,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-3,-5,-5,-6,-6,-6,-7,-7,-7,-6,-6,-6,-6,-6,-6,-6,-5,-4,-4,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-7,-8,-8,-8,-8,-9
Etv6,588,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,-1,-1,-1,0,0,0,1,0,0,-1,-2,-1,-1,-1,0,0,-2,-2,-2,-1,-1,-2,-2,-3,-2,-3,-2,-3,-1,0,-1,-1,-1,-2,-2,-2,-2,0,0
Enpp4,456,3,2,2,2,2,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,0,0,1,0,0,-1,-1,-1,-2,-2,-2,-1,0,0,0,-1,-1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,-2,-1,-1,-1,-1,-1,0,0,0,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-3,-2,-3,-3,-3,-3,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1
Ensa,112,-6,-6,-6,-5,-4,-3,-3,-2,-2,-2,-2,-2,0,1,1,0,1,0,1,2,2,3,4,4,4,6,5,5,7,8,8,6,6,5,4,3,3,3,3,4,4,5,4,5,5,6,6,7,7,7,6,5,4,3,4,3,2,2,1,1,0,1,1,1,2,2,2,1,1,0,0,0,1,0,0,-1,-1,-1,-1,0,0,0,-1,,,,,,,,,,,,,,,,,
Evl,564,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,1,1,0,0,0,0,-1,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-3,-5,-5,-6,-6,-6,-7,-7,-7,-6,-6,-6,-6,-6,-6,-6,-5,-4,-4,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-7,-8,-8,-8,-8,-9
Ezr,829,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-4,-3,-2,-1,-1,-1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,0
Epsti1,314,4,3,3,3,2,2,2,3,3,3,3,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,0,-1,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-1,0,0,2,2,2,2,2,3,1,1,0,0,0,0,0,-1,0,0,1,1,1,1,2,2,3,3,3,4,4,3,2,2,2,2,2,1,1,1,2,1,2,1,1,3,3,5,4,4,3,3,3,3,3,3,3,3
Fbxo38,301,-4,-5,-4,-4,-4,-4,-4,-4,-5,-5,-6,-5,-4,-4,-4,-4,-5,-5,-3,-2,-2,-2,-3,-3,-3,-3,-4,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,-4,-5,-5,-5,-4,-2,-2,-4,-5,-5,-5,-4,-4,-4,-5,-4,-3,-3,-2,-3,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-1,-1,0,0,-1,-2,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1
Fas,663,3,1,1,3,2,2,2,3,3,2,2,2,2,2,1,0,-1,-1,-1,-1,-2,-2,-2,-1,-1,-2,-3,-3,-4,-5,-4,-2,-1,-2,-1,-1,-1,-2,-1,0,0,0,1,1,2,3,4,4,5,4,5,5,5,5,5,5,7,6,6,5,5,5,4,3,2,2,2,1,1,0,1,1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-3,-3,-2,-3,-3,-1,-1,-1,-3,-3,-1,-1,-1,0,2,2,2
Fau,466,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-2,-2,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Fam114a1,569,-7,-8,-9,-8,-7,-7,-8,-7,-7,-7,-7,-7,-7,-8,-8,-7,-6,-7,-8,-7,-7,-8,-9,-9,-8,-9,-9,-9,-8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-6,-6,-6,-6,-5,-5,-6,-6,-5,-4,-4,-4,-4,-4,-4,-5,-6,-6,-6,-5,-6,-6,-6,-7,-7,-7,-7,-6,-7,-7,-9,-9,-9,-9,-10,-9,-8,-8,-7,-8,-8,-9,-9,-9,-9,-8,-8,-8,-8,-8,-7,-7,-7,-5,-5,-5,-5
Fkbp15,684,-7,-8,-9,-8,-9,-8,-7,-6,-6,-6,-6,-6,-6,-5,-5,-5,-4,-4,-5,-4,-4,-3,-2,-1,0,1,1,2,2,2,2,2,3,4,5,4,4,3,3,3,3,2,2,1,1,0,0,0,0,0,-1,-1,-2,-2,-1,-3,-3,-3,-4,-4,-4,-5,-5,-6,-6,-5,-5,-6,-7,-6,-6,-5,-6,-6,-6,-5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-6,-5,-5,-3,-3,-3,-1,-1,-1,-1,-1,-1,0,1,0
Fcer1g,249,1,0,1,1,1,2,2,2,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-3,-3,-3,-3,-2,-2,-1,-1,-2,-3,-3,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-1,-2,-1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-2,-1,-1,0,0,0,-1,-1,-2,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1
Fcgr4,249,1,0,1,1,1,2,2,2,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-3,-3,-3,-3,-2,-2,-1,-1,-2,-3,-3,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-1,-2,-1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-2,-1,-1,0,0,0,-1,-1,-2,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1
Frmd4a,1336,5,4,3,4,4,5,6,6,6,5,6,4,4,4,4,4,4,4,5,5,5,5,3,3,3,2,2,2,2,2,1,1,0,-2,-2,-3,-4,-5,-5,-5,-7,-7,-6,-7,-6,-6,-6,-6,-6,-6,-8,-9,-8,-9,-9,-8,-8,-8,-8,-9,-8,-8,-7,-6,-6,-6,-6,-5,-5,-5,-4,-3,-5,-4,-5,-5,-5,-6,-6,-6,-5,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-3,-3,-4,-4,-4,-4
Fpr1,364,1,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frmd8,827,4,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,-2,-1,0,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,1,1,2,2,2,1,2,2,2,3,4,4,4,5,5,5,4,4,4,4,4,4,3,3,4,5,5,5,6,6,5,5,4,4,4,5,4,4,4,3,3,4,4,4,3,2,3,4,4,4,4,4,4,4,3,2,2,2,3,3,4,4,4,4,4
Fcgr2b,1191,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,0,0,1,3,3,3,3,2,2,2,2,3,3,3,3,2,1,-1,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,0,0,0,-1,0,0,-1,-1,-1,-1,-3,-3,-3,-2,-1,-1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,-2,-3,-4,-5,-5,-5,-6,-6,-7,-7,-8,-8,-9,-11,-10,-10,-10,-10,-10,-10,-11,-11
Gatad2a,629,0,-1,-2,0,1,1,1,-1,-1,-2,-2,-3,-4,-6,-6,-5,-4,-4,-3,-4,-4,-3,-2,-1,-1,0,0,-1,-2,-2,-2,-2,-1,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-2,-3,-3,-3,-2,-3,-3,-2,-2,-2,-2,-2,-3,-3,-2,-3,-4,-3,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,-2,-2,-2,-2,-3,-2,-2
Gas7,421,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,2,3,3,3,3,3,3,3,2,1,1,1,1
Fpr2,351,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,-1
Gatm,423,5,4,4,3,4,3,3,3,2,2,2,2,1,1,1,2,2,3,3,3,3,3,3,1,0,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-3,-5,-5,-5,-5,-5,-4,-3,-3,-4,-4,-4,-4,-4,-4,-4,-5,-4,-5,-5,-4,-4,-4,-4,-4,-4,-3,-2,-2,-2,-1,0,0,1,1,1,0,0,1,1,1,2,1,1,1,2,3,3,4,4,2,2,1,0
Fyb1,358,-3,-4,-4,-3,-3,-4,-4,-4,-4,-3,-2,-2,-1,-2,-1,1,1,1,0,0,1,2,2,4,3,4,5,5,5,5,6,6,5,4,4,4,5,5,4,3,1,0,-1,-1,-3,-4,-4,-5,-5,-5,-6,-7,-7,-8,-8,-8,-9,-9,-9,-9,-9,-10,-8,-8,-9,-7,-9,-10,-10,-10,-9,-8,-9,-8,-7,-7,-6,-5,-5,-5,-5,-5,-5,-6,-5,-5,-5,-5,-5,-4,-4,-3,-4,-4,-4,-4,-2,0,2,1
Fyttd1,249,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,5,4,5,6,6,6,6,5,5,3,3,4,4,4,4,4,4,3,3,4,4,5,5,6,6,6,7,7,8,8,7,8,7,6,6,6,6,7,7,8,9,8,8,8,8,8,8,9,9,8,8,7,7,7,7,7,6,6,5,5,6,5,5,5,6,6,6,5,6,6,5,6,6,6,7,7,7,6,7
Gatad2b,594,-1,-1,0,0,0,-1,0,1,0,0,-1,-2,-1,-1,0,-1,-2,-2,-2,-1,0,1,3,3,2,3,4,4,3,3,2,1,0,-1,-1,0,1,1,1,1,1,2,1,2,1,1,0,-1,0,0,-1,-2,-3,-2,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,1,1,3,2,2,2,2,0,-1,-1,0,0,-1,-1,-1,0,1,1,-1,-1,-2,-1,0,1,1,0,0,0,0,-2,-2,-2,-3,-2
Fus,1221,1,0,0,1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-2,-1,-2,-2,-2,-1,-2,-2,-2,-3,-1,-1,0,0,0,-1,0,0,0,1,1,2,1,1,1,1,0,0,1,1,1,0,0,0,1,1,2,2,1,1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-5,-4,-4,-3,-2,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-1
Gbp5,590,-2,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,3,3,3,3,3,2,3,3,2,1,2,1,1,1,1,0,0,-1,-1,-1,-1,-2,-2,-3,-3,-4,-5,-4,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2
Gbp2,409,0,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,0,0,-1,-1,-1,0,0,1,0,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,0,0,0,0,0,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1
Gclm,274,3,2,3,4,6,6,5,5,5,5,5,4,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,1,0,-1,-2,-2,-3,-3,-3,-4,-4,-4,-4,-3,-3,-4,-3,-3,-3,-3,-5,-4,-4,-4,-3,-4,-5,-4,-5,-6,-6,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,0,1,0,1,2,2,1,1,1,0,-1,-1,-1,-1,-1,-1
Gfpt1,697,4,2,2,3,3,3,2,2,2,2,2,2,2,1,0,0,-1,-3,-1,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-1,0,0,0,1,2,3,3,3,2,1,0,1,1,2,2,3,1,2,1,2,1,1,0,0,-2,-2,-2,-2,-2,-3,-4,-5,-5,-5,-5,-6,-6,-6,-5,-5,-4,-4,-4,-5,-5,-5,-4,-4,-3,-2,-1,-2,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
Gbp9,619,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-2,-1,-1,0,0,0,0,0,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1
Gbp7,339,-5,-7,-6,-5,-5,-5,-5,-5,-6,-6,-5,-5,-4,-4,-4,-4,-3,-3,-1,0,0,0,1,1,1,1,1,2,4,4,6,7,6,5,5,5,5,5,6,6,5,4,5,5,6,6,4,4,4,4,4,4,3,3,3,3,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,0,0,-2,-2
Gch1,241,3,3,4,3,2,1,2,2,1,1,1,1,0,0,0,2,1,2,3,3,3,3,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,-1,-2,-2,-3,-2,-3,-3,-2,-1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,-2,-3,-4,-4,-6,-7,-7,-7,-7,-7,-6,-7,-7,-8,-9,-9
Gda,454,3,1,1,1,1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-2,-3,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-2,-2,-3,-1,-1,-1,-2,-2,-1,-2,-1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,-1,-2,-2,-1,-2,-2,-2,-3,-2,-2,-2,-2,-3,-3,-3,-2,-2,-4,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,0,0,0,-1,-1,-1,-2,-3,-3,-3,-3,-1,-1,-1,0
Gcc1,778,2,1,2,1,2,2,3,2,2,2,3,3,3,4,3,2,3,4,3,5,4,4,5,4,4,3,2,3,3,3,3,3,3,3,1,1,-1,0,0,0,-1,-1,-1,-2,-2,-2,-2,-3,-2,-3,-2,-3,-3,-2,-3,-4,-3,-4,-4,-4,-4,-4,-5,-6,-5,-5,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,-3,-4,-3,-2,-3,-4,-5,-6,-5,-5,-4,-2,-2,-2,-2,-2,-2,-1
Gde1,331,0,-1,-1,-1,-1,0,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,3,3,2,2,2,2,3,3,4,3,4,4,4,4,4,4,4,5,5,4,4,4,3,3,4,3,3,3,3,2,1,1,2,2,2,2,2,2,1,2,1,1,1,0,0,-1,-1,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-4,-5,-4,-4,-5,-6,-6,-6,-6,-5,-5,-4,-5,-4
Gm4951,406,-1,-2,-2,-2,-2,-2,-3,-3,-4,-5,-5,-4,-4,-4,-3,-3,-2,-1,-1,-1,-1,0,-1,-1,-2,-1,-1,0,0,-1,-1,-1,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,-2,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-2,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,0,1,0,1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0
Glrx,107,5,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,0,0,0,0,0,0,0,-1,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,,,,,,,,,,,,,,,,,,,,,,
Gng12,72,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,0,-1,-1,0,0,-1,-1,-2,-2,-1,-1,-1,-1,0,-1,-2,-3,-3,-3,-3,-4,-3,-2,-1,-1,-1,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golga1,758,6,6,5,5,4,4,3,2,1,1,0,1,2,1,0,0,0,0,-2,-2,-2,-2,-2,-1,-3,-4,-4,-5,-5,-5,-5,-6,-4,-3,-3,-4,-4,-4,-3,-2,-1,-2,-2,0,1,1,0,0,1,0,0,0,1,0,1,2,3,3,4,3,4,4,2,1,1,2,1,2,1,0,-1,0,0,-1,0,1,2,2,1,2,2,1,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,1,0,0,0
Gpd2,727,3,3,4,5,5,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,0,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-3,-2,-2,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,3
